Correct Form	Predicted Form	Surprisal
haedī	haedōs	2.7402492733090185
haematītae	haematitās	6.828906784357969
haemēsēs	haemesēs	2.813799632298469
haerēditātēs	haereditātēs	2.8029935625527287
haerēdēs	haerēs	6.334965346977697
haereseī	haereseōs	3.3783110729273176
haeresēs	haeresēs	0.6197654897114262
haesitantiae	haesitāntiās	5.234081479953602
haesitātiōnēs	haesitātiōnēs	0.33350020865873375
hafnia	hafnia	0.28071834657748695
hagiographī	hagiographōs	3.566519796335342
haimae	haimata	5.031716588244308
nomadēs	nomadēs	2.3587463118019514
halcyonēs	halcyonēs	1.762372411423712
halebardae	halebardās	4.4076985649589915
halipleumonēs	halipleumōnēs	3.6642442031152314
hālitūs	halitūs	5.100256558507681
hallebardae	hallebardās	4.384288572284277
hallī	hallōs	2.2673778862372274
hamae	hamata	3.003095616324572
hamaxostichī	hamaxostichōs	3.451634149882011
hāmiōtae	hamiōtās	7.8503976802603574
hammītidēs	hammitidēs	3.6390919488621876
numidae	nūmidās	6.943599967162299
hāmī	hamus	5.903192251382279
harae	harās	2.206971882711514
harēnae	harenās	5.0870963512861636
harēnāriae	harenariās	6.2018522463331465
harēnāria	harenaria	2.8937564525404014
harēnifodīnae	harenifodinās	6.051089742977638
hariolae	hariolās	3.0884107872116147
hariolī	hariolōs	3.2701750285050366
harmoniae	harmōniās	4.06984044300043
harpagōnēs	harpaginēs	2.0730027839308605
harpasta	harpasta	0.3877420902281301
harpae	harpās	2.860889643954579
harundinēta	harundinēta	1.300538252457045
harundinēs	harundinēs	0.4715454153410974
haruspicēs	haruspicēs	0.6483293329802109
haruspicia	haruspicia	0.6322829412529245
hassia	hassia	0.20292611257900717
hastīs	hastās	6.331198311978369
hastīlia	hastilia	3.2545733260485576
haustōrēs	haustōrēs	0.19828717820928432
haustra	haustra	0.11005180778738577
hebdomadae	hebdomadās	4.704648465878563
hebdomadāriī	hebdomadās	9.80891138977313
hebdomadēs	hebdomadēs	2.139881616778439
hebenī	hebenōs	3.2873839460953604
hebetātiōnēs	hebetātiōnēs	0.6641764456235251
hebetūdinēs	hebetūdinēs	0.7732321328876424
hecatombae	hecātōmba	6.3666773478908
hederae	hederās	2.5157448997197207
hedī	hedōs	2.7134465603303397
helcia	helcia	0.47308833628449065
hēliotropia	heliotropia	4.019650178481243
hellebardae	hellebardās	4.584321955015184
helluātiōnēs	helluātiōnēs	0.6471237675505108
helluōnēs	hellūōnēs	2.1680814817227656
helopēs	helōpēs	2.9290371396637056
hēmīnae	heminās	9.172060938188224
hēmisphaeria	hemisphaeria	2.6045608372223796
hēmistichia	hemistichia	2.7904139400015993
hemōnēs	hemōnēs	0.4805539280641824
hendecasyllabī	hendecasyllabus	7.607341049355455
hēpatītae	hepātitās	9.718641312065301
hēphaestītidēs	hephaestitidēs	4.8574162048025755
herae	herās	3.4678580791514833
herbāriī	herbariōs	3.49219802004518
hērēditātēs	hereditātēs	5.324416989315068
hērēdēs	herēs	7.3002550151140895
heresēs	heresēs	0.8786128871433903
herniae	herniās	3.102120922965696
herōdiī	herodiōs	3.448407814357779
heterogeniae	heterogeniās	3.8836422403837787
hexagōna	hexagōna	1.2730762537976261
hexametrī	hexametera	9.156518130883342
hexadēs	hexadēs	1.4290128146822099
hiātūs	hiātūs	2.443238224979723
hībernācula	hibernācula	2.376717407430988
hīberna	hiberna	2.255881950899493
hibisca	hibisca	0.6749666614050511
hibīcēs	hibicēs	5.910979298350867
hibridae	hibridās	5.72713901455063
hiemēs	hiempēs	2.574212636158336
hiemēs	hiemēs	1.2992585955216782
hierācītidēs	hieracitidēs	5.3706824077962665
hierarchiae	hierarchiās	7.731191666265659
parcae	parcās	3.754297438609683
hīla	hila	1.9902924070920562
hīlī	hilōs	3.8101464478095295
parthī	parthōs	2.829575336254493
hinnī	hinnōs	2.5935930099658435
hīnsidiae	hinsidiās	5.088055473574059
hinulī	hinulōs	2.5852134947199374
hippeī	hippeōs	2.107781110855285
hippocampī	hippocampōs	5.466502992843743
hippodromī	hippodromōs	5.190205463441089
hippophobadēs	hippophobadēs	3.4101714591379277
hippopotamī	hippopotamōs	5.105249527812703
hippūrī	hippurī	4.948532529801014
hīrae	hirās	5.045523411623435
hircī	hircōs	2.636429214369855
hirneae	hirneās	4.818109140120214
hirūdinēs	hirudinēs	2.1728173522278666
hirundinēs	hirundinēs	0.7607455030374695
historiae	histōriās	4.696551233137143
historicitātēs	histōricitātēs	2.084062346999417
histriōnēs	histriōnēs	0.5092887831706321
histrīcēs	histricēs	2.241319088541786
hoedī	hoedōs	2.770061656163307
holmia	holmia	0.2679147828021087
holocaustōmata	holocaustōmata	2.5835838197381236
holocaustosēs	holocaustōsēs	4.681575405338663
holocausta	holocausta	1.1549311833368847
holocautōmata	holocautōmata	1.84914119412133
holera	holōs	3.9342288236366585
homicīdae	homicidās	6.0540523437957745
homicīdia	homicidia	1.6625395017617848
homīliae	homiliās	7.43478540382057
homoeoteleuta	homoeoteleutōnēs	5.021098971701576
homogeniae	homogeniās	2.477484200251638
homullī	homullōs	3.553776071363245
homunciōnēs	homunciōnēs	0.3268179306505772
homunculī	homunculōs	3.3542624461406376
honestātēs	honestātēs	0.4073442829103442
honōrificābilitūdinitātēs	obificabilitiditiditiditiditi	142.8470612540841
honōrificentiae	honorificentiās	4.444035472653923
honōrēs	honōs	3.6389621612324845
hoplomachī	hoplomachōs	5.517284052701143
hordea	hordea	0.9845985539723188
horizontēs	horizontēs	1.9800501169229392
horrea	horrea	1.0736463241337333
horripilātiōnēs	horripilātiōnēs	0.8320448512058647
horrōrēs	horrōrēs	0.36754974484210834
hortātiōnēs	hortātiōnēs	0.26072440809366526
hortātōrēs	hortātōrēs	0.22387795023678336
hortulānī	hortulānōs	3.774557279626606
hortulī	hortulōs	2.315931854376686
hospicia	hospicia	0.47263892008777475
hospitālia	hospitālia	1.077880111268314
hospiticīdae	hospiticīdās	4.9860821451220545
hostiae	hostiās	3.309738292635302
hostīlitātēs	hostilitātēs	3.1447673850343563
hostēs	hostidēs	1.5357986429153243
hūmānitātēs	hūmanitātēs	2.517145771504147
humerālia	hūmerālia	2.7334409107643296
humerī	hūmerōs	3.537390535326267
humiditātēs	hūmiditātēs	1.5754204420154565
humiliātiōnēs	hūmiliātiōnēs	1.500081869557107
humilitātēs	hūmilitātēs	1.4816153357678559
hūmōrēs	hūmōrēs	1.161761052266229
pīsīdae	pisidās	9.079635196122581
humī	hūmīs	2.8294779505959013
hyacinthī	hyacinthōs	3.3910641056518216
hyaenae	hyaenās	2.5409268319635885
hyalī	hyalōs	1.903952762892004
hybridae	hybridās	4.615880474739242
hydrae	hydrās	2.264378014820977
hydrargyrī	hydrargyrōs	1.4470358448743355
hydraulī	hydraulōs	2.0538224401825573
hydriae	hydriās	2.0252731451764703
hydrodendra	hydrodendrōnēs	4.4338487689819885
hydrogena	hydrogena	0.710852274482022
hydromelita	hydromela	7.33390428207349
hydromelita	hydromelia	5.576412897789851
hydrōpismī	hydropismōs	4.6449105047940975
hyemēs	hyemēs	1.0442377548315562
hȳlae	hylae	5.098391545048798
hymenaeī	hymenaeōs	2.892970341446926
hymnī	hymnōs	1.72829520162486
hyperbolae	hyperbola	3.23549723092583
hypocausta	hypocaustōnēs	2.684510957740713
hypocausta	hypocausta	0.5837349736393662
hypocrisēs	hypocrisēs	1.4235376610886306
hypocritae	hypocritās	5.74395899164665
hypogaea	hypogaea	0.9124932409758912
hypotauria	hypotauria	0.5452324633806711
hypothēcae	hypothecās	5.485052994852595
hypothesēs	hypothesēs	1.3836543840443483
hȳsōpa	hysopa	4.606311711482704
iaceae	iaceās	3.2711304122931324
iactantiae	iactantiās	3.4321951153397094
iactātiōnēs	iactātiōnēs	0.9922872611568891
iactātrīcēs	iactātrīcēs	1.2647043224642402
iacturae	iacturās	3.315713181247702
iaculāmenta	iaculāmenta	1.4988024890717497
iaculātiōnēs	iaculātiōnēs	0.9443487017078951
iaculātōrēs	iaculātōrēs	0.9476774623180972
iaculātrīcēs	iaculātrīcēs	1.2065517749433639
iacula	iacula	0.930167762649944
iambicī	iambicī	2.2450920788396616
iambī	iambōs	2.3746831683674827
iānicula	ianicula	3.645943202704075
iānitōrēs	ianitōrēs	3.652046298753703
ianthidēs	ianthēs	2.973395009372325
iānuīs	ianae	9.476415663957596
īasiōnae	iasiōnēs	8.147023300785804
iaspachātae	iaspachātās	3.869252096508717
iaspidēs	iaspidēs	1.5874772364622913
iasponychēs	iasponyxhēs	4.580393711239594
iātraliptae	iatraliptās	6.545524698682129
iātronīcae	iatronicēs	14.928959566030244
ībicēs	ibecēs	5.36468495556619
ibisca	ibisca	0.9178517094842391
ibridae	ibridās	5.203971318835102
īconēs	iconēs	2.9679128529387526
icosaēdra	icosaedra	6.995351606106851
icterī	icterōs	2.577699137793388
ideae	ideās	2.588574611232616
identitātēs	identitātēs	0.9954466476410744
idiologī	idiologōs	4.423321108886739
idiōmata	idiōmata	1.831828921160195
idiōtae	idiōtās	3.2757230289280415
īdōlatrae	idolātrās	7.508372345473617
īdōlatrīae	idolātrīās	5.741080549400067
īdōlēa	idolea	5.603447997476906
īdōlīa	idōlia	8.198720975837205
īdōlolatrae	idololātrās	7.280390907544643
īdōlolatrae	idololātrās	6.848961422598222
īdōlolatrīae	idololātrīās	6.376826609484851
īdōla	idola	2.495846237812657
idōneitātēs	idōneitātēs	1.784755018510623
iēiūnātiōnēs	ieiūnātiōnēs	2.5677145080026094
iēiūnia	ieiūnia	2.6047564421314746
iēntācula	ientacula	3.35976040631067
ientātiōnēs	ientātiōnēs	1.5036316078767413
ignāviae	ignāviās	3.733579834952252
igniculī	igniculōs	2.5886894565919647
ignēs	ignēs	1.2286025052890182
ignītiōnēs	ignitiōnēs	2.9370918113854714
ignōbilitātēs	ignobilitātēs	1.7306896931258962
ignōminiae	ignōminiās	3.8689605640247464
ignōrātiōnēs	ignorātiōnēs	1.719219989670819
pūblīpōrēs	pūblipōrēs	3.182938035846746
īlia	ilia	2.8730949964374304
īlicēs	ilecēs	3.878528743283823
īlicēta	ilicēta	1.8658695102494676
illātiōnēs	illātiōnēs	0.7185754363636079
illecebrae	illecebrās	2.647983902832493
illūminātiōnēs	illuminātiōnēs	1.8648395098107358
illūsiōnēs	illūsiōnēs	1.1112937957805116
illusōrēs	illūsōrēs	2.4574558542663
illuviēs	illuviēs	1.2556259944103658
imāginātiōnēs	imaginātiōnēs	2.0222473558806087
imāgunculae	imagunculās	3.8114925962436246
imbēcillitātēs	imbecillitātēs	4.086632500824635
imbrēs	imbrōra	4.127753985114396
imbibitia	imbibitia	0.7943949807668105
imbricēs	imbricēs	1.440689999537426
imitāmenta	imitāmenta	1.504158035337241
imitātiōnēs	imitātiōnēs	0.8589329874994291
imitātōrēs	imitātōrēs	0.8485253724757058
imitātrīcēs	imitātrīcēs	1.1161770934122615
immānitātēs	immanitātēs	2.0460383579484187
immātūritātēs	immātūritātēs	1.5007122810930014
immemorātiōnēs	immemorātiōnēs	0.9982618344401999
immensitātēs	immensitātēs	0.6679853290115716
immersiōnēs	immersiōnēs	0.5381040799402399
imminūtiōnēs	imminūtiōnēs	0.7685481563858048
immissiōnēs	immissiōnēs	0.6628717939438502
quintiporēs	quintipōrēs	2.015885119952145
immōbilitātēs	immobilitātēs	2.5560893618676346
immoderātiōnēs	immoderātiōnēs	1.2862345116009237
immolātiōnēs	immolātiōnēs	1.2889635209994594
immortālitātēs	immortālitātēs	1.790752284854534
immunditiae	immūnditiās	4.58530289621558
immūnitātēs	immūnitātēs	1.266493516654009
immūtābilitātēs	immūtābilitātēs	1.6326682814687956
immūtātiōnēs	immūtātiōnēs	0.795978228938111
imparitātēs	imparitātēs	1.2035886138764909
impatientiae	impatientiās	3.968797143024858
impedīmenta	impedimenta	3.0608195600652834
impendia	impendia	0.6657962398894597
impensae	impensās	3.9985950250265887
imperātōrēs	imperātōrēs	0.6154907757299952
imperfectiōnēs	imperfectiōnēs	0.544390648312401
imperītiae	imperitiās	7.12170382210752
impertītiōnēs	impertitiōnēs	3.721073758762941
impetīginēs	impetiginēs	2.2979120346717536
impetūs	impetūs	2.137308357458096
impietātēs	impietātēs	0.9992296046693809
impilia	impilia	0.9166227426321711
impinguatiōnēs	impinguātiōnēs	2.802736285285391
implēmenta	implementa	2.773567553340399
implicātiōnēs	implicātiōnēs	0.8000885001010829
implōrātiōnēs	implorātiōnēs	2.5004578777061397
impluviīs	impluvia	11.023138818709413
importantiae	importāntiās	5.002347073459532
importūnitātēs	importūnitātēs	1.868789820728125
impossibilitātēs	impossibilitātēs	0.9541537190816598
impotentiae	impotentiās	3.3800365410425
imprecātiōnēs	imprecātiōnēs	0.7691956190010387
impressiōnēs	impressiōnēs	0.6722658503122148
improbātiōnēs	improbātiōnēs	1.3334200186054659
improbitātēs	improbitātēs	1.0635862872877624
improperia	improperia	1.1433366100754938
imprūdentiae	imprudentiās	3.5723229024006287
impudentiae	impudentiās	3.7299303753152344
impudīcitiae	impudicitiās	5.88158966073388
impulsiōnēs	impulsiōnēs	1.1018546001923823
impulsōrēs	impulsōrēs	1.1146933380368864
impūnitātēs	impunitātēs	2.258794591165497
impūritātēs	impuritātēs	2.2184826864977367
inaequālitātēs	inaequālitātēs	1.4929883813892957
ināniloquia	inaniloquia	4.415336090227356
inbēcillitātēs	inbecillitātēs	4.628197431869921
incantamenta	incantāmenta	3.1120525444821396
incantātiōnēs	incantātiōnēs	1.3676768156292383
incantātōrēs	incantātōrēs	1.243303806964832
incarcerātiōnēs	incarcerātiōnēs	1.3189544439264864
incarnātiōnēs	incarnātiōnēs	1.315208949132284
incendia	incendia	0.6973092445841758
incensiōnēs	incensiōnēs	0.5499650343044777
incentōrēs	incentōrēs	0.5883880179171683
incepta	incepta	0.6372907843324356
incessūs	incessōs	2.6989370989613235
incīlia	incilia	3.2155759086017497
incinerātiōnēs	incinerātiōnēs	1.0031218734138747
incingula	incingula	0.9374621869137627
incīsiōnēs	incisiōnēs	2.9285236643609096
incitabilitātēs	incitābilitātēs	2.463050813646987
incitābula	incitābula	1.5807134662172757
incitāmenta	incitāmenta	1.2129343474771304
incitātiōnēs	incitātiōnēs	1.0105573919918243
inclīnātiōnēs	inclinātiōnēs	2.8515256496875736
inclūsōrēs	inclūsōrēs	1.0027120540180476
incōgitantiae	incogitāntiās	8.081374439119827
incolīs	incolās	9.900462456571404
incolātūs	incolātūs	1.4166875487644575
incolumitātēs	incolumitātēs	1.2690298533707391
incommēnsūrābilitātēs	incommensurābililātilātilātil	13.98554868993233
incommōbilitātēs	incommōbilitātēs	1.92019776932284
inconstantiae	inconstantiās	4.240187279574457
incontinentiae	incontinentiās	3.4462814710423118
incorporātiōnēs	incorporātiōnēs	1.6238396041480883
incorruptēlae	incorruptelās	4.272849631968711
incorruptibilitātēs	incorruptibilitātēs	1.4826995718758553
incorruptiōnēs	incorruptiōnēs	1.1812580033729319
incrēdulitātēs	incredulitātēs	4.02309019328095
incrēmenta	incrementa	4.113472556127817
increpātiōnēs	increpātiōnēs	1.2181979079641678
incrustātiōnēs	incrūstātiōnēs	2.108421640720735
incubī	incubōs	2.2243435723357834
incumulātiōnēs	incumulātiōnēs	0.9907582948580966
incūnābula	incunābula	3.1822378250653856
incūriae	incuriās	4.798205681901891
incursātiōnēs	incursātiōnēs	1.0339587129665233
incursiōnēs	incursiōnēs	0.975359466196096
indāgātiōnēs	indagātiōnēs	2.2471023773141496
indemnitātēs	indemnitātēs	0.8049654103815556
indicātiōnēs	indicātiōnēs	0.8686759227020957
indicātōrēs	indicātōrēs	0.8584921732981456
indicātūrae	indicātūrās	2.122623121991637
indicīnae	indicinās	6.239113952964544
indicia	indicia	0.8707123402855359
indictiōnēs	indictiōnēs	0.7867670151827042
indiculī	indiculōs	2.4498058039607713
indifferentiae	indifferentiās	3.1273680425074417
indigentiae	indigentiās	2.9831970182494842
indignātiōnēs	indignātiōnēs	0.9158381874403858
indignitātēs	indignitātēs	1.0515136297108256
indīligentiae	indiligentiās	5.86575608192652
inditiōnēs	inditiōnēs	0.7734344576383592
inditōrēs	inditōrēs	0.8665972653543577
india	india	0.9319757118937559
indolentiae	indolentiās	3.6555421525263228
indolēs	indolēs	1.8182570688368287
indūciae	indūciās	2.8842768564645667
inductiōnēs	indūctiōnēs	1.7556736888109299
indulgentiae	indulgentiās	3.2584114476194372
indūmenta	indumenta	1.8761206915914954
indūrātiōnēs	indurātiōnēs	1.6606382789286727
indūsiariī	indūsiāriōs	5.331975481938571
indūsia	indūsia	1.7305909146671183
industriae	indūstriās	4.607482770308707
indūtiae	indūtiās	2.6179408221505582
inēbriātiōnēs	inebriātiōnēs	4.185253038025621
ineptiae	ineptiās	2.963115712220315
ineptitūdinēs	ineptitūdinēs	0.9901796634949278
inertiae	inertiās	3.3476717136218213
inērudītiōnēs	ineruditiōnēs	7.51491876070213
infacētiae	infacētiās	3.2354002220236
īnfāmiae	infamiās	7.396876362239709
īnfantiae	infantiās	4.028178446518723
īnfanticīdae	infanticīdās	4.272780384359066
īnfanticīdia	infanticīdia	2.229731331593939
īnfantulae	infantulās	3.696917439548997
īnfantulī	infantulōs	4.023827979806811
infectiōnēs	infectiōnēs	0.528161763540993
īnfēlīcitātēs	infelicitātēs	11.463240985976881
inferiae	inferiās	2.6447339705191553
inficētiae	inficētiās	3.201107327506179
īnfidēlitātēs	infidelitātēs	6.588161484396551
īnfīnīta	infinita	6.936294489656575
infirmātiōnēs	infirmātiōnēs	1.1609091654881922
īnfirmitātēs	infirmitātēs	2.168226378111285
īnflammātiōnēs	inflammātiōnēs	2.67094958263624
īnflātiōnēs	inflātiōnēs	1.7742887822023476
inflectiōnēs	inflectiōnēs	0.8882314906986721
inflexiōnēs	inflexiōnēs	0.8767859030103864
īnfluentiae	influentiās	5.129775317967869
īnfluxī	influxōs	3.3363012524787337
īnfōrmātiōnēs	informātiōnēs	4.52313015175605
īnfortūnia	infortunia	2.9073572272318415
īnfrīgidātiōnēs	infrigidātiōnēs	3.567877889614465
infulae	infulās	3.7496233684942126
īnfundibula	infundibula	2.289072963729268
īnfūsiōnēs	infusiōnēs	2.8928324645166867
ingenuitātēs	ingenuitātēs	0.7821365295676515
ingrātitūdinēs	ingrātitūdinēs	1.8828120264934114
ingressiōnēs	ingressiōnēs	0.6960958453510102
inguina	inguina	2.2603556117392145
inhabilitātēs	inhabilitātēs	0.8732984812813811
inhabitātiōnēs	inhabitātiōnēs	0.8738136781939829
inhabitātōrēs	inhabitātōrēs	0.8716361458409665
inhibitiōnēs	inhibitiōnēs	0.7602481926514884
inhonōrātiōnēs	inhonorātiōnēs	3.9006041560824087
inhospitālitātēs	inhospitālitātēs	1.3036897282872815
inhūmānitātēs	inhumanitātēs	4.285516369622201
iniectiōnēs	iniectiōnēs	0.861068503370916
inīquitātēs	iniquitātēs	3.90526219343883
initiātiōnēs	initiātiōnēs	0.9570539712758546
initia	initia	0.8516739452606998
initūs	initūs	1.5583652800996788
iniūcunditātēs	iniūcunditātēs	1.5543931375141256
iniunctiōnēs	iniūnctiōnēs	2.5308077781446627
iniūriae	iniūriās	2.656848650309257
iniūstitiae	iniūstitiās	3.3207091322983615
injectiōnēs	injectiōnēs	0.5719435690698447
iniūcunditātēs	injūcunditātēs	8.131880191940581
injunctiōnēs	injūnctiōnēs	2.9348989862919552
injūstitiae	injūstitiās	3.563052670157049
inlecebrae	inlecebrās	2.3891214644536376
inlūminātiōnēs	inluminātiōnēs	1.857282599361497
inlusiōnēs	inlūsiōnēs	1.9638827412600222
inlusōrēs	inlūsōrēs	2.0273266068688827
inluviēs	inluviēs	1.2428084925631993
inmānitātēs	inmanitātēs	1.8421240161114838
inmemorātiōnēs	inmemorātiōnēs	1.0261413009429816
inmissiōnēs	inmissiōnēs	0.6784657597854675
inmōbilitātēs	inmobilitātēs	2.602545520669082
inmortālitātēs	inmortālitātēs	1.7362728399020853
inmunditiae	inmūnditiās	3.9950251167610986
inmūnitātēs	inmūnitātēs	1.686846388882259
inmūtātiōnēs	inmūtātiōnēs	0.8844057988408167
innocentiae	innocentiās	4.031439265003428
innovātiōnēs	innovātiōnēs	1.4599265346932953
inoboedientiae	inoboedientiās	4.161201848677592
inobservantiae	inobservantiās	4.746620991209056
inoculātiōnēs	inoculātiōnēs	1.116828517317117
inopiae	inopiās	3.726881467504427
inordinātiōnēs	inordinātiōnēs	1.3785365398816793
inpedīmenta	inpedimenta	2.9216312957796617
inpendia	inpendia	0.6792977308505215
inperītiae	inperitiās	7.084031989623327
inpetīginēs	inpetiginēs	2.0890924210834783
inplicātiōnēs	inplicātiōnēs	0.8766133026529133
inpotentiae	inpotentiās	3.389338161854539
inprecātiōnēs	inprecātiōnēs	0.7562602090001747
inprobātiōnēs	inprobātiōnēs	1.4287174770997808
inprobitātēs	inprobitātēs	1.1451923833228648
inproperia	inproperia	1.1994818078674143
inprūdentiae	inprudentiās	3.797064150498045
inpudentiae	inpudentiās	3.4211605076507112
inpudīcitiae	inpudicitiās	5.390780674650159
inpulsiōnēs	inpulsiōnēs	0.915532072039241
inpūnitātēs	inpunitātēs	2.8020252707065083
inpūritātēs	inpuritātēs	2.760364953937824
inquiētūdinēs	inquiētūdinēs	1.5619561891362537
inquilinae	inquilinās	3.880795146600576
inquināmenta	inquināmenta	1.8395181170380965
inquinātiōnēs	inquinātiōnēs	0.9732370171677758
inquīsītiōnēs	inquisitiōnēs	4.581370801939556
inquīsītōrēs	inquisitōrēs	4.658457670315329
inreverentiae	inreverentiās	3.3760444911313243
inrigātiōnēs	inrigātiōnēs	1.1261163847902935
inrīsiōnēs	inrisiōnēs	2.564060571789014
inrītātiōnēs	inritātiōnēs	2.6794283949930104
inrītātōrēs	inritātōrēs	2.619955829486571
inrītātrīcēs	inritātrīcēs	2.7881537151697557
inrogātiōnēs	inrogātiōnēs	1.458921897377877
inruptiōnēs	inruptiōnēs	1.2182178133734851
īnsāniīs	insaniās	9.788066960580181
īnsapientiae	insapientiās	4.352136054454604
īnscītiae	inscitiās	6.5733161224943615
īnscrīptiōnēs	inscriptiōnēs	3.4070411662869446
īnsectātiōnēs	insectātiōnēs	2.145668535053119
īnsertiōnēs	insertiōnēs	1.8740201107575558
īnsidiae	insidiās	3.854628983652219
īnsidiātōrēs	insidiātōrēs	1.8083509425596276
īnsidiātrīcēs	insidiātrīcēs	1.9561513042972365
īnsignia	insignēs	3.020849678730883
īnsignītōrēs	insignitōrēs	4.990823885294958
īnsimulātiōnēs	insimulātiōnēs	1.7574852290799754
īnsinuātiōnēs	insinuātiōnēs	2.0597959277747577
īnsinuātōrēs	insinuātōrēs	2.022314677858958
īnsinuātrīcēs	insinuātrīcēs	2.1574513703526463
īnsipientiae	insipientiās	4.324880909058265
īnsitiōnēs	insitiōnēs	1.8020349371618067
īnsōlātiōnēs	insolātiōnēs	3.5260797724677104
īnsolentiae	insolentiās	4.5717004313191865
insomnietātēs	insomnietātēs	1.5873313404881628
īnspectiōnēs	inspectiōnēs	1.7732737463848025
īnspīrātiōnēs	inspirātiōnēs	4.214808757494211
īnstabilitātēs	instabilitātēs	1.8133302491914947
īnstantiae	instantiās	3.991351663513342
īnstaurātiōnēs	instaurātiōnēs	1.7434202702825132
instimulātōrēs	instimulātōrēs	0.9617969259925303
īnstitae	institās	5.78083057407639
īnstitōrēs	institōrēs	1.7926916534634074
īnstitūtiōnēs	institūtiōnēs	1.7730183604217018
īnstitūtōrēs	institūtōrēs	1.7825666639546398
īnstitūta	institūta	1.6482780636288226
īnstructiōnēs	instructiōnēs	2.156622694405087
īnstructōrēs	instructōrēs	2.1916618253308116
īnstructūrae	instructūrae	2.930867918781587
īnstrūmenta	instrumenta	3.3640707299327914
īnsulāriī	insulāriōs	5.514318166009616
insulsitātēs	insulsitātēs	1.4147601715412748
īnsurrectiōnēs	insūrrectiōnēs	3.1201832262886455
integimenta	integimenta	0.8368210857152008
integralitātēs	integralitātēs	1.4899833128201863
integrātiōnēs	integrātiōnēs	0.8681245489133289
integritūdinēs	integritūdinēs	1.0498801281846681
integumenta	integumenta	0.9639037612651009
intellectiōnēs	intellectiōnēs	0.6641959224325547
intellegentiae	intellegentiās	3.187498067927663
intelligentiae	intelligentiās	3.3473990670172498
intemperantiae	intemperāntiās	4.758216638903832
intempestīvitātēs	intempestivitātēs	3.053914228628855
intensiōnēs	intensiōnēs	0.5302759051555768
intensitātēs	intensitātēs	0.6565350564851542
intentiōnēs	intentiōnēs	0.5101564374999725
intercapēdinēs	intercapedinēs	5.421936866434407
interceptiōnēs	interceptiōnēs	0.5697134884176194
intercessiōnēs	intercessiōnēs	0.6295126310114938
intercessōrēs	intercessōrēs	0.6470400098260143
intercolumnia	intercolumnia	1.2025916378261172
interdictiōnēs	interdictiōnēs	0.7718786523255403
interdīcta	interdicta	3.4763833069009706
interfātiōnēs	interfātiōnēs	0.9472893628881138
interfectiōnēs	interfectiōnēs	0.5537682944486733
interfectōrēs	interfectōrēs	0.5758071110612946
interfectrīcēs	interfectrīcēs	1.638105810401612
interiectūrae	interiectūrās	2.0485005237569567
interitiōnēs	interitiōnēs	0.6601023298971995
interitūs	interitūs	1.0960544883273542
interjectiōnēs	interjectiōnēs	0.5578897994928411
interjectūrae	interjectūrās	1.7688903545495123
intermissiōnēs	intermissiōnēs	0.7045083708890161
internecīdae	internecidās	4.779734677795204
interneciōnēs	interneciōnēs	0.656231975342962
internexūs	internexōs	5.005491459683981
interniciōnēs	interniciōnēs	0.7952724124152155
interpellātiōnēs	interpellātiōnēs	0.6900078622184083
