Correct Form	Predicted Form	Surprisal
hēpatītās	hepātītēn	15.838304503355175
hēphaestītidēs	hephaestitidem	9.354089731466956
herās	heram	5.022426293726312
herbāria	herbarium	6.113142701688048
herbāriōs	herbariīs	9.390175870277744
hērēditātēs	herēditātem	7.880094495834783
hērēdēs	herēdem	7.816469628189225
heresēs	herēsidem	4.597830238606548
herniās	herniae	4.318787239128142
herōdiōs	herōdiīs	5.067230423876026
hērōēs	herōr	17.54001943039475
heterogeniās	heterogeniam	9.729723125450619
hexagōna	hexagōnum	3.063743056729436
hexametrōs	hexametrīs	21.052423793647904
hexadēs	hexadem	4.201407826622017
hiātūs	hiatum	6.734560661105206
hībernācula	hibernāculum	7.02823277990683
hīberna	hibernum	7.6525808967562625
hibisca	hibiscīs	4.1899445185263176
hibīcēs	hibīcem	5.8891322115960065
hibridās	hibrīdam	9.39724361820845
hiemēs	hiemem	5.274594706890639
hiemēs	hiem	5.612150878005195
hierācītidēs	hieracitidem	8.819749919057358
hierarchiās	hierarchīam	10.959863327345374
parcās	parcam	4.94363676581861
hīla	hilum	5.586219739343505
hīlōs	hiler	7.93044366419781
parthōs	parthum	6.334326759503256
hinnōs	hinnum	4.451678620142047
hīnsidiās	hinsidiae	6.819868197024334
hinulōs	hinulum	6.152958779013716
hippeōs	hippeum	5.805978743010201
hippocampōs	hippocampum	6.574636350560468
hippodromōs	hippodromī	8.908469718779088
hippophobadēs	hippophobad	4.635405651963083
hippopotamōs	hippopotamum	9.113350862637162
hippūrōs	hippurum	10.434428622247651
hīrās	hiram	8.2307209228602
hircōs	hircum	5.371826162503567
hirneās	hirneae	5.482783408195246
hirūdinēs	hirūdinem	5.09775824972894
hirundinēs	hirundinem	4.76424136148853
historiās	historiam	3.79706965375226
historicitātēs	historicītātēs	3.206872868089704
histriōnēs	histriōnem	3.406711484931293
histrīcēs	histrīcem	2.6011595361633226
hoedōs	hoedum	6.341894442739431
holmia	holmium	2.987983663464547
holocaustōmata	holocaustōmatum	2.3993335081177065
holocaustosēs	holocaustōsidum	7.425338748245849
holocausta	holocaustum	3.0278643501660554
holocautōmata	holocautōmatatatatatatatatata	2.0431630292296177
holera	holer	6.011171115693287
homicīdās	homicīdam	10.725994324675412
homicīdia	homicidium	4.461442702580825
homīliās	homiliae	7.9123295072568
homoeoteleuta	homoeoteleutōne	9.283087151416112
homogeniās	homogeniae	5.89989686593799
homullōs	homullīs	7.31255770973803
homunciōnēs	homunciōnem	4.3626706372524495
homunculōs	homunculum	8.251517894292192
honestātēs	honestātem	3.0993431012611836
honōrificābilitūdinitātēs	honōrificābilinininininininin	34.47926791639475
honōrificentiās	honōrificentiam	7.201287388703577
honōrēs	honōrum	5.461162710729695
hoplomachōs	hoplomachīs	10.14486840716927
hōrīs	horam	6.624476678298379
hordea	hordeum	4.506771203858079
horizontēs	horizōntēs	3.3702254795935005
horrea	horreum	4.946411615877878
horripilātiōnēs	horripilātiōnem	5.454834660575216
horrōrēs	horrōrem	3.6466934572090395
hortātiōnēs	hortātiōnem	2.0171804929559585
hortātōrēs	hortātōrēs	1.1984804902167525
hortulānōs	hortulanum	10.756471762331785
hortulōs	hortulum	7.003658643574454
hospicia	hospicium	2.4981801842805
hospitālia	hospitālium	5.514269248000346
hospiticīdās	hospiticīdam	12.723678013775498
hostiās	hostiae	4.672270606679376
hostīlitātēs	hostilitātem	3.284481331545976
hostēs	hostidem	2.6853172406263184
hūmānitātēs	humanitātem	10.466878707731667
humerālia	humeralius	7.06742700570976
humerōs	humerum	6.881380963681295
humiditātēs	humiditātem	4.213243595790118
humiliātiōnēs	humiliātiōnem	3.9714942076971056
humilitātēs	humilitātem	4.2093409648150555
hūmōrēs	humōrem	5.47803728740837
pīsīdās	pisīdam	11.455843645059304
humōs	humum	6.052497446908092
hyacinthōs	hyacinthīs	9.95181546677486
hyaenās	hyaenam	7.345962085877545
hyalōs	hyalīs	7.267653874878306
hybridās	hybrīdam	10.355055281586829
hydrās	hydram	6.33943415019894
hydrargyrōs	hydrargyrum	11.210832122262218
hydraulōs	hydraulīs	9.699808338977164
hydriās	hydriam	6.054243051767116
hydrodendra	hydrodendrōnem	5.236967814784293
hydrogena	hydrogenum	4.191100302263294
hydromelita	hydromel	18.237382626368344
hydromelita	hydromeli	12.320701156193536
hydrōpismōs	hydropismum	13.66700394362124
hyemēs	hyem	5.054892058018595
hȳlās	hylēs	13.153354911599308
hymenaeōs	hymenaeum	7.2997344105097
hymnōs	hymnīs	4.413690029061399
hyperbolās	hyperbola	12.862337615399156
hypocausta	hypocaustōn	5.488709779921919
hypocausta	hypocaustum	2.476402801577933
hypocrisēs	hypocrīsidem	5.3010104856221005
hypocritās	hypocritam	9.054714287340175
hypogaea	hypogaeum	3.7716730550164357
hypotauria	hypotauriīs	3.1513200459303334
hypothēcās	hypothēcam	9.94728048890829
hypothesēs	hypothēsidem	4.313702353450935
hȳsōpa	hysopum	9.2774405774544
iaceās	iaceam	5.825093525345437
iactantiās	iactantiam	5.422387114755111
iactātiōnēs	iactātiōnem	3.432941740771639
iactātrīcēs	iactātrīcem	3.0439626362203853
iacturās	iactūram	8.849280100024771
iaculāmenta	iaculāmentum	7.385686213541248
iaculātiōnēs	iaculātiōnem	4.51231003212888
iaculātōrēs	iaculātōrem	2.861394506137003
iaculātrīcēs	iaculātrīcem	3.875249579337833
iacula	iaculum	5.655939561955165
iambicōs	iambicum	7.923622641421389
iambōs	iambum	4.853449279209599
iānicula	ianiculum	6.39540618385945
iānitōrēs	ianitōrem	4.750430059822975
ianthidēs	ianthidem	6.055599363113288
iānuīs	ianuae	8.025639009007136
īasiōnās	iasiōna	14.042505937453825
iaspachātās	iaspachatēn	12.169309237098787
iaspidēs	iaspidem	5.961786488071084
iasponychēs	iasponychm	4.861782844585832
iātraliptās	iatraliptam	10.609296413698758
iātronīcās	iatronicēn	20.53150558343623
ībicēs	ibicem	8.349964219240064
ibisca	ibiscum	4.840059563579416
ibridās	ibrīdam	8.15196831025969
īconēs	icon	10.83933953824453
icosaēdra	icosaedra	2.8960890684393235
icterōs	icterum	7.8886779963213485
ideās	idiae	7.665557597516454
identitātēs	identitātem	3.7742977372181485
idiologōs	idiologum	9.764431104013056
idiōmata	idiōmata	2.8020292437649914
idiōtās	idiōtam	7.916122551676381
īdōlatrās	idōlātram	11.443843922421365
īdōlatrīās	idōlātrīa	11.41047781735324
īdōlēa	idōleum	6.123152628297248
īdōlīa	idōlium	9.51653863302272
īdōlolatrās	idōlolatram	9.77963767019537
īdōlolatrās	idōlolatrēn	11.712188906334632
īdōlolatrīās	idōlolatrīam	9.947558973515697
īdōla	idōlum	6.241968735899718
idōneitātēs	idōneitātem	3.8208770498240483
iēiūnātiōnēs	ieiūnātiōnem	5.793405464741227
iēiūnia	ieiūnium	4.998408505227417
iēntācula	ientaculum	9.142382846195687
ientātiōnēs	ientātiōnem	3.6358577008431894
ignāviās	ignāviae	5.649000866425922
igniculōs	igniculum	7.811211509288114
ignēsignīs	ignidem	59.98941101139644
ignītiōnēs	ignitiōnem	6.056119281311112
ignōbilitātēs	ignōbilitātem	4.062807610302116
ignōminiās	ignōminiae	7.130771422889666
ignōrātiōnēs	ignōrātiōnem	3.973214431622182
pūblīpōrēs	publīpōrem	6.63050521255218
īlia	ile	8.04737754620146
īlicēs	ilicem	7.9716027156682685
īlicēta	ilicētum	8.17020798404701
illātiōnēs	illātiōnem	4.498389155400218
illecebrās	illecebram	9.471738096122863
illūminātiōnēs	illūminātiōnem	5.790005139726418
illūsiōnēs	illūsiōnem	4.406050415636855
illusōrēs	illūsōrem	4.571166679350426
illuviēs	illuviēs	1.2027601601366769
imāginātiōnēs	imāginātiōnem	5.341118572305277
imāgunculās	imāgunculam	11.143710111704422
imbēcillitātēs	imbecillitātem	4.837013166194083
imbrēs	imbrum	2.9340900259121554
imbibitia	imbibitium	3.98512577751535
imbricēs	imbricem	4.454794834280619
imitāmenta	imitāmentum	3.491106947276421
imitātiōnēs	imitātiōnem	3.2195558901657932
imitātōrēs	imitātōrem	1.530889442350599
imitātrīcēs	imitātrīcem	2.737050036834262
immānitātēs	immanitātem	6.528410437065759
immātūritātēs	immātūritātem	4.171935670521634
immemorātiōnēs	immemorātiōnem	6.1261301491013
immensitātēs	immensitātem	2.756027110041032
immersiōnēs	immersiōnem	3.3709549832656194
imminūtiōnēs	imminūtiōnem	4.9630109322679345
immissiōnēs	immissiōnem	2.6735818900415325
quintiporēs	quintiporem	5.147616223504883
immōbilitātēs	immobilitātem	4.587623213636107
immoderātiōnēs	immōderātiōnem	7.420360020281805
immolātiōnēs	immolatiōnem	5.901031118883111
immortālitātēs	immōrtālitātem	4.274768975483312
immunditiās	immūnditiam	6.176212910955655
immūnitātēs	immunitātem	5.098438050234108
immūtābilitātēs	immūtābilitātem	5.136558189769858
immūtātiōnēs	immūtātiōnem	4.229440606257413
imparitātēs	imparitātem	3.881832957966253
impatientiās	impatientiam	5.744725558810387
impedīmenta	impedimentum	7.304901403689655
impendia	impendium	3.294115550321294
impensās	impensam	6.811552068553283
imperātōrēs	imperātōrem	2.4015472238097573
imperfectiōnēs	imperfectiōnem	3.8725266097972053
imperītiās	imperitiam	7.314880193895078
impertītiōnēs	impertitiōnem	6.027922863737331
impetīginēs	impetiginem	7.428754235326778
impetūs	impetum	4.842349951679353
impietātēs	impietātem	4.271233309060335
impilia	impilium	3.2116728020482697
impinguatiōnēs	impinguatiōnem	5.542592155237799
implēmenta	implementum	6.075730788990768
implicātiōnēs	implicātiōnem	4.968979913996009
implōrātiōnēs	implorātiōnem	6.17040671234281
impluviīs	impluvium	2.9810500845778733
importantiās	importantiam	6.976509480417008
importūnitātēs	importūnitātem	3.7533812340843724
impossibilitātēs	impossibilitātem	3.7014529584012053
impotentiās	impotentiam	5.110094816282071
imprecātiōnēs	imprecātiōnem	4.507924439756607
impressiōnēs	impressiōnem	3.593517711855384
improbātiōnēs	improbātiōnem	5.669038210828148
improbitātēs	improbitātem	4.205512136220932
improperia	improperium	3.5289771056122845
imprūdentiās	imprūdentiam	6.260543096278525
impudentiās	impudentiam	5.73257754048791
impudīcitiās	impudicitiam	6.5706752421101555
impulsiōnēs	impulsiōnem	3.3335691812244477
impulsōrēs	impulsōrem	2.588240485682036
impūnitātēs	impunitātem	5.482655204265029
impūritātēs	impuritātem	4.826372713665478
inaequālitātēs	inaequālitātem	4.166605228045228
ināniloquia	inaniloquium	8.074410616998648
inbēcillitātēs	inbecillitātem	5.9266855678542925
incantamenta	incantamentum	5.4412174254157435
incantātiōnēs	incantātiōnem	4.8190563362622925
incantātōrēs	incantātōrem	2.5241807435631927
incarcerātiōnēs	incarceratiōnem	7.987539627714796
incarnātiōnēs	incarnātiōnem	4.270272773766919
incendia	incendium	3.358936760476354
incensiōnēs	incensiōnem	4.022889867086633
incentōrēs	incentōrem	3.2458760912668367
inceptiōnēs	inceptiōnem	4.639475482439593
incepta	inceptum	4.640187264547421
incessūs	incessum	2.1175074584170943
incīlia	incilin	5.972473767131305
incinerātiōnēs	incinerātiōnem	5.439465991445104
incingula	incingulum	5.198229711029853
incīsiōnēs	incisiōnem	5.583353577236267
incitabilitātēs	incitābilitātem	5.510781348097225
incitābula	incitābulum	5.7956480375396495
incitāmenta	incitāmentum	5.008853603188527
incitātiōnēs	incitātiōnem	4.194745668934047
inclīnātiōnēs	inclīnātiōnem	4.918482804954692
inclūsōrēs	inclūsōrem	4.4187164255090465
incōgitantiās	incogitāntiam	11.673506822840864
incolīs	incolam	8.899723491846089
incolātūs	incolatum	7.289857849213149
incolumitātēs	incolūmitātem	5.7565367819279345
incommēnsūrābilitātēs	incommensurābilininininininin	12.069833319584177
incommōbilitātēs	incommōbilitātem	5.007427229353198
inconstantiās	inconstantiam	7.64083872241099
incontinentiās	incontinentiam	8.602842534410229
incorporātiōnēs	incorporātiōnem	6.063147384869808
incorruptēlās	incorruptēlam	14.303341554590588
incorruptibilitātēs	incorruptibilitātem	5.262604135637957
incorruptiōnēs	incorruptiōnem	5.3493276144472475
incrēdulitātēs	incrēdulitātem	4.612161707711493
incrēmenta	incrēmentum	4.480865694058593
increpātiōnēs	increpātiōnem	6.053650241428841
incrustātiōnēs	incrūstātiōnem	6.480755491011223
incubōs	incubum	7.768458808957803
incumulātiōnēs	incumulātiōnem	5.790555517280154
incūnābula	incunābulum	7.435926678641408
incūriās	incuriae	6.128787874036789
incursātiōnēs	incursātiōnem	3.544173861389936
incursiōnēs	incursiōnem	3.2902414087329817
indāgātiōnēs	indagātiōnem	5.893752133324597
indemnitātēs	indemnitātem	2.8859229822082852
indicātiōnēs	indicātiōnem	3.5863650697756384
indicātōrēs	indicātōrem	1.860620550749445
indicātūrās	indicātūram	8.525292940608779
indicīnās	indicīnae	9.813037212061317
indicia	indicium	2.9322699880540313
indictiōnēs	indictiōnem	3.5503313068875286
indiculōs	indiculum	7.925515414211986
indifferentiās	indifferentiam	8.829587868074668
indigentiās	indigentiam	6.142425546031518
indignātiōnēs	indignātiōnem	4.14450673562169
indignitātēs	indignitātem	3.05529660224056
indīligentiās	indiligentiam	10.25257046872889
inditiōnēs	inditiōnem	4.801091027195071
inditōrēs	inditōrem	2.5681865659389587
india	indium	3.014487218515569
indolentiās	indolentiam	7.513422288237052
indolēs	indōlem	3.4599259245405847
indūciās	induciae	6.399259845489723
inductiōnēs	inductiōnem	4.065420281756815
indulgentiās	indulgentiam	6.245261096000604
indūmenta	indūmentum	4.445976492756017
indūrātiōnēs	indūrātiōnem	5.150547198081767
indūsiariōs	indūsiārium	10.299824526093289
indūsia	indūsium	5.222321494420612
industriās	indūstriam	6.597635919108143
indūtiās	indūtiae	4.532354649560148
inēbriātiōnēs	inebriātiōnem	7.841009398991446
ineptiās	ineptiam	4.660501113405189
ineptitūdinēs	ineptitūdinem	5.4785043792762735
inertiās	inertiam	4.293083114216643
inērudītiōnēs	ineruditiōnem	11.43748047329791
infacētiās	infacētiam	5.231054424246395
īnfāmiās	infamia	9.089633655174111
īnfantiās	infantiae	7.037022756594524
īnfanticīdās	infanticīdam	16.267260014014028
īnfanticīdia	infanticīdium	6.127626174064062
īnfantulās	infantulam	12.775420590900467
īnfantulōs	infantulum	10.561493134780903
infectiōnēs	infectiōnem	3.7098551796480024
īnfēlīcitātēs	infelicitātem	15.700794447548105
inferiās	inferiae	4.036874933222862
inficētiās	inficetiae	6.024388136280322
īnfidēlitātēs	infidelitātem	10.169208737715962
īnfīnīta	infinitum	12.382204677116533
infirmātiōnēs	infirmātiōnem	3.443803993424808
īnfirmitātēs	infirmitātem	4.899865472310921
īnflammātiōnēs	inflāmmātiōnem	8.728599831134488
īnflātiōnēs	inflātiōnem	6.32495632096834
inflectiōnēs	inflectiōnem	3.342101666970848
inflexiōnēs	inflexiōnem	3.5985562823734654
īnfluentiās	influentiam	7.412501393184357
īnfluxōs	influxum	11.491297626213054
īnfōrmātiōnēs	informātiōnem	7.417267935406926
īnfortūnia	infortūnium	6.9912299873976735
īnfrīgidātiōnēs	infrigidātiōnem	9.249029747585155
infulās	infulae	8.071019338047336
īnfundibula	infundibulum	7.233736483925895
īnfūsiōnēs	infusiōnem	6.645502482628217
ingenuitātēs	ingenuitātem	2.7634837250043347
ingrātitūdinēs	ingrātitūdinem	5.567616679330968
ingressiōnēs	ingressiōnem	3.672519067004032
inguina	inguin	9.107818901564315
inhabilitātēs	inhabilitātem	3.240063221684977
inhabitātiōnēs	inhabitātiōnem	6.595463050100079
inhabitātōrēs	inhabitātōrem	4.687645893387526
inhibitiōnēs	inhibitiōnem	5.381953081068787
inhonōrātiōnēs	inhonorātiōnem	8.362896339793224
inhospitālitātēs	inhospitālitātem	4.6817708362032135
inhūmānitātēs	inhumanitātem	7.723112844829302
iniectiōnēs	iniectiōnem	4.673941054450552
inimīcitiae	inimicitiam	6.215398404510779
inīquitātēs	iniquitātem	7.276354385536251
initiātiōnēs	initiātiōnem	3.9384182614412566
initia	initium	3.5343015570506395
initūs	initum	2.6807163921439496
iniūcunditātēs	iniūcunditātem	4.6473519398387
iniunctiōnēs	iniūnctiōnem	6.220741451365029
iniūriās	iniūriae	4.566561059571541
iniūstitiās	iniūstitiam	5.882493310022255
injectiōnēs	injectiōnem	4.462575349225517
iniūcunditātēs	injūcunditātem	9.556732408495009
injunctiōnēs	injūnctiōnem	4.996114489960746
injūstitiās	injūstitiam	5.842407167652709
inlecebrās	inlecebram	9.879419381843036
inlūminātiōnēs	inlūminātiōnem	6.080522247875706
inlusiōnēs	inlūsiōnem	4.73626755535588
inlusōrēs	inlūsōrem	4.372008327187359
inluviēs	inluviēs	1.3172994351443776
inmānitātēs	inmanitātem	6.3181660060472495
inmemorātiōnēs	inmemorātiōnem	6.187491279819369
inmissiōnēs	inmissiōnem	2.7325994114289642
inmōbilitātēs	inmōbilitātem	4.188338869931613
inmortālitātēs	inmōrtālitātem	4.735919210539578
inmunditiās	inmunditiam	5.585745137457707
inmūnitātēs	inmunitātem	6.14879135785668
inmūtātiōnēs	inmūtātiōnem	4.888071782308543
innocentiās	innōcentiam	7.219815515951268
innovātiōnēs	innōvātiōnem	5.711899110781815
inoboedientiās	inoboedientiam	7.522205426444998
inobservantiās	inobservantiam	9.762866028464487
inoculātiōnēs	inoculātiōnem	5.459687270214999
inopiās	inopiam	5.173811200842465
inordinātiōnēs	inordinātiōnem	5.811757591131027
inpedīmenta	inpedimentum	6.877622042497933
inpendia	inpendium	3.3800660075175983
inperītiās	inperitiam	7.153613969709113
inpetīginēs	inpetiginem	7.010251605486701
inplicātiōnēs	inplicātiōnem	5.292350061612524
inpotentiās	inpotentiam	5.5549954583621
inprecātiōnēs	inprecātiōnem	4.574210613631294
inprobātiōnēs	inprobātiōnem	6.136460999940027
inprobitātēs	inprobitātem	4.600405346976913
inproperia	inproperium	3.8891011676787457
inprūdentiās	inprūdentiam	6.626147878416305
inpudentiās	inpudentiam	5.635991609906341
inpudīcitiās	inpudicitiam	5.952134067014413
inpulsiōnēs	inpulsiōnem	3.5195768493395008
inpūnitātēs	inpunitātem	6.2318465504467895
inpūritātēs	inpuritātem	5.563704660275107
inquiētūdinēs	inquietūdinem	6.099848630281485
inquilinās	inquilinam	11.34041282000544
inquināmenta	inquināmentum	8.158747496845535
inquinātiōnēs	inquinātiōnem	4.952889694686746
inquīsītiōnēs	inquisītiōnem	6.11657162413394
inquīsītōrēs	inquisītōrem	5.084658143699926
inreverentiās	inreverentiam	8.11241363088675
inrigātiōnēs	inrigātiōnem	4.353582002393523
inrīsiōnēs	inrisiōnem	4.498855589950836
inrītātiōnēs	inritātiōnem	5.139625822910602
inrītātōrēs	inritātōrem	3.117297474131192
inrītātrīcēs	inritātrīcem	5.321791079895775
inrogātiōnēs	inrogātiōnem	4.515100459921086
inruptiōnēs	inruptiōnem	4.362843563572824
īnsāniīs	insaniae	10.290215439345047
īnsapientiās	insapientiam	9.376226943313668
īnscītiās	inscitiam	8.679547511870624
īnscrīptiōnēs	inscrīptiōnem	6.877903517750383
īnsectātiōnēs	insectātiōnem	6.704823942043731
īnsertiōnēs	insertiōnem	7.544735523988493
īnsidiās	insidiae	7.146943605825072
īnsidiātōrēs	insidiātōrem	5.005917665868765
īnsidiātrīcēs	insidiātrīcem	6.848247820562392
īnsignia	insignin	6.007585397514049
īnsignītōrēs	insignitōrem	8.047371862900036
īnsimulātiōnēs	insimulātiōnem	8.22893235353331
īnsinuātiōnēs	insinuātiōnem	7.005752679659054
īnsinuātōrēs	insinuātōrem	5.801554264289734
īnsinuātrīcēs	insinuātrīcem	6.739857330619998
īnsipientiās	insipientiam	8.262096112084691
īnsitiōnēs	insitiōnem	6.868828821068746
īnsōlātiōnēs	insōlātiōnem	8.675119673338486
īnsolentiās	insōlentiam	10.073246847812698
insomnietātēs	insōmnietātem	4.111493883723597
īnspectiōnēs	inspectiōnem	6.5139924692193745
īnspīrātiōnēs	inspirātiōnem	8.025030423326825
īnstabilitātēs	instabilitātem	5.835039909601619
īnstantiās	instantiam	7.637139185600972
īnstaurātiōnēs	instaurātiōnem	7.797149985895885
instimulātōrēs	instimulātōrem	3.959017920842598
īnstitās	institam	10.188996651617344
īnstitōrēs	institōrem	4.611600771386293
īnstitūtiōnēs	institūtiōnem	6.160669707031047
īnstitūtōrēs	institūtōrem	5.615350171094178
īnstitūta	institūtum	10.854802649380872
īnstructiōnēs	instructiōnem	5.836449093054398
īnstructōrēs	instructōrem	5.226984811342845
īnstructūrās	instructūram	10.284580389205075
īnstrūmenta	instrumentum	6.496106424821846
īnsulāriōs	insulāriīs	10.344657835477847
insulsitātēs	insulsitātem	2.232962174584827
īnsurrectiōnēs	insurrectiōnem	6.374896658802754
integimenta	integimentum	5.491243755427604
integralitātēs	integralitātem	3.2429360922033084
integrātiōnēs	integrātiōnem	4.474347590821708
integritātēs	integritātem	2.5929076432566944
integritūdinēs	integritūdinem	6.061655674662688
integumenta	integumentum	8.162353292226271
intellectiōnēs	intellectiōnem	3.941305370957707
intellegentiās	intellegentiam	9.338079746414223
intelligentiās	intelligentiam	8.680658181816852
intemperantiās	intemperantiam	7.129270984729374
intempestīvitātēs	intempestīvitātem	5.5046492795336235
intensiōnēs	intensiōnem	3.8355813806738297
intensitātēs	intensitātem	2.4969657177753106
intentiōnēs	intentiōnem	4.302650184577942
intercapēdinēs	intercapedinem	6.994747350512625
interceptiōnēs	interceptiōnem	4.870683249111607
intercessiōnēs	intercessiōnem	4.441885202080812
intercessōrēs	intercessōrem	3.282472974500706
intercolumnia	intercolumnium	6.943192456219776
interdictiōnēs	interdictiōnem	3.2873826451068453
interdīcta	interdictum	6.947237711483467
interfātiōnēs	interfātiōnem	4.812096097059111
interfectiōnēs	interfectiōnem	4.1132523692213
interfectōrēs	interfectōrem	2.412278121770214
interfectrīcēs	interfectrīcem	3.8994138648231456
interiectiōnibus	interiectiōnem	8.810665187538689
interiectūrās	interiectūram	9.439450320725882
interitiōnēs	interitiōnem	4.670934632256831
interitūs	interitum	6.209427592777502
interjectiōnēs	interjectiōnem	4.200044402055937
interjectūrās	interjectūram	10.17988097315174
intermissiōnēs	intermissiōnem	4.182126219067868
internecīdās	internecīdam	15.343933548061614
interneciōnēs	interneciōnem	3.4257132815582736
internexūs	internexum	6.867378157501662
interniciōnēs	interniciōnem	3.7547752261343703
interpellātiōnēs	interpellātiōnem	5.058077528648937
interpellātōrēs	interpellātōrem	2.5286521128546156
interpositiōnēs	interpositiōnem	5.499511172496568
interpretēs	interprēn	7.653808943719923
interpretātiōnēs	interpretātiōnem	6.531414985633091
interpunctiōnēs	interpunctiōnem	6.1439536380748905
interrēgna	interregnum	10.069167233516055
interrētia	interrētin	4.294777421131585
interrogāmenta	interrogāmentum	5.575728209059889
interrogātiōnēs	interrogātiōnem	5.902436715885415
interrogātiunculās	interrogātiunculum	14.453615656710099
interrogātōrēs	interrogātōrem	4.0699388274224475
interruptiōnēs	interruptiōnem	5.435831310565845
