"features"	"surprisal"	"normSurp"	"length"	"affixLen"	"normSurpAffix"	"freq"	"log_freq"
"29"	"N;PRP;PL"	7.28914901048103	0.607010008223929	13.215306122449	4.84081632653061	1.50244338573334	3198	8.0702808933939
"30"	"N;PRP;SG"	7.36365455193698	0.681442316867124	11.3432481231588	3.01701035826285	2.44409801039584	27904	10.2365253267087
"31"	"N;TERM;PL"	1.7669548589782	0.160202383897573	12.216574811186	3.84211063482343	0.455933084121135	7312	8.89727211313399
"32"	"N;TERM;SG"	7.04993164956777	0.747255012870531	10.3440380047506	2.01833729216152	3.5107497446501	93592	11.4467001887274
"33"	"N;TRANS;PL"	0.642757001273246	0.0575058741093545	12.2162244897959	3.84173469387755	0.170014720053905	2133	7.66528471847135
"34"	"N;TRANS;SG"	14.7669294345247	1.57088304813571	10.2982510288066	1.94876543209877	7.63820844208286	107969	11.5895994278663
"35"	"V;COND;PRS;DEF;1;PL"	11.4876604814989	1.03905884893484	11.5146286571643	4.2430607651913	2.7285948373268	823	6.71295620067707
"36"	"V;COND;PRS;DEF;2;PL"	2.50344272367603	0.215402889511595	12.5146286571643	5.2430607651913	0.488190289128309	139	4.93447393313069
"37"	"V;COND;PRS;DEF;2;SG"	3.91586546602419	0.383231171992886	10.5146286571643	3.2430607651913	1.21439631114153	391	5.96870755998537
"38"	"V;COND;PRS;DEF;3;PL"	0.89084559908011	0.0870455960636661	10.5146286571643	3.2430607651913	0.280848949638841	1177	7.07072410726028
"39"	"V;COND;PRS;DEF;3;SG"	0.0494825626308542	0.00549220755758887	9.51462865716429	2.2430607651913	0.0238903889769204	3202	8.07153089355666
"40"	"V;COND;PRS;INDF;1;PL"	7.07116702040208	0.628460827946054	11.4028185554903	4.20434527304756	1.70515794210493	956	6.8627579130514
"41"	"V;COND;PRS;INDF;1;SG"	19.3388172581294	1.95068980552776	10.4028185554903	3.20434527304756	6.16630949575904	1358	7.21376830811864
"42"	"V;COND;PRS;INDF;2;PL"	0.496533822868853	0.0408575650505827	12.4028185554903	5.20434527304756	0.0979329559113769	158	5.06259503302697
"43"	"V;COND;PRS;INDF;2;SG"	2.11762531849698	0.220942073587774	10.4028185554903	3.20434527304756	0.677853460389241	260	5.56068163101553
"44"	"V;COND;PRS;INDF;3;PL"	20.3956480541697	1.7162511820927	12.4028185554903	5.20434527304756	3.95313961249481	855	6.75110146893676
"45"	"V;COND;PRS;INDF;3;SG"	17.27880885501	1.91724071089818	9.40281855549031	2.20434527304756	8.16573210488508	3984	8.29004161870449
"46"	"V;IND;PRS;DEF;1;PL"	3.37452667471099	0.342014154659611	10.2732732732733	3	1.12484222490366	11720	9.369052063131
"47"	"V;IND;PRS;DEF;2;PL"	6.05793918160713	0.545684843453899	11.9154607768469	4.64127951256664	1.43403997618964	586	6.37331978957701
"48"	"V;IND;PRS;DEF;2;SG"	14.5658159016831	1.60346050708064	9.28294573643411	2.00077519379845	7.28192810434624	3321	8.10802122137675
"49"	"V;IND;PRS;DEF;3;PL"	1.56198320336069	0.184951714721597	9.91830559757942	2.6232980332829	NA	64822	11.079400330894
"50"	"V;IND;PRS;DEF;3;SG"	3.44336749649344	0.402623224333778	8.91546077684692	1.64127951256664	2.11032073188787	152448	11.9345788332749
"51"	"V;IND;PRS;INDF;1;PL"	12.7833656769277	1.33223121874549	10.2099817407182	3.00121728545344	4.25979413913777	5254	8.56674497024549
"52"	"V;IND;PRS;INDF;1;SG"	16.4882910601275	1.89668523470429	9.20828258221681	2.00121802679659	8.24184917474875	32098	10.3765490018811
"53"	"V;IND;PRS;INDF;2;PL"	23.2636721482775	2.30481535407428	10.4117647058824	3.19647058823529	7.60464147101665	40925	10.6194964022393
"54"	"V;IND;PRS;INDF;2;SG"	37.1208180100755	4.11905761341521	9.41291469194313	2.20379146919431	16.962626532407	3405	8.13300021858361
"55"	"V;IND;PRS;INDF;3;PL"	14.2482951670206	1.4215237509231	10.4026728646136	3.20220801859384	4.4806730034302	54202	10.9004730871159
"56"	"V;IND;PRS;INDF;3;SG"	5.16956474500719	0.59519593215441	7.56677836285304	0	NA	192578	12.1682565454459
"57"	"V;IND;PST;DEF;1;PL"	4.26365295621868	0.428782722914116	10.7569392348087	3.48537134283571	1.331001030562	2137	7.66715825531915
"58"	"V;IND;PST;DEF;2;PL"	4.35920698719528	0.363942001059037	12.7531882970743	5.48162040510128	NA	145	4.97673374242057
"59"	"V;IND;PST;DEF;2;SG"	2.94654170726148	0.285398618412716	10.7569392348087	3.48537134283571	0.8208397687911	1495	7.30988148582479
"60"	"V;IND;PST;DEF;3;PL"	0.155478175439773	0.0168426058818521	10.7569392348087	3.48537134283571	0.0475857696934038	187054	12.1391526242042
"61"	"V;IND;PST;DEF;3;SG"	0.350435487557919	0.0407444055771199	9.7569392348087	2.48537134283571	0.150263976325086	337241	12.7285530872795
"62"	"V;IND;PST;INDF;1;PL"	12.895783216449	1.19112114435928	11.6062389640965	4.4043555032372	3.06975290579462	1875	7.53636393840451
"63"	"V;IND;PST;INDF;1;SG"	6.61004883929271	0.648804350456416	10.6062389640965	3.4043555032372	2.07093209521663	18841	9.843790625278
"64"	"V;IND;PST;INDF;2;PL"	9.50516430138257	0.779142927551431	12.6032960565038	5.4014125956445	NA	278	5.62762111369064
"65"	"V;IND;PST;INDF;2;SG"	29.8300258367207	2.93132639295751	10.6062389640965	3.4043555032372	9.08042185839585	1292	7.16394668434255
"66"	"V;IND;PST;INDF;3;PL"	11.4603946262737	1.12487472695775	10.6062389640965	3.4043555032372	3.52530257294722	106448	11.5754118819817
"67"	"V;IND;PST;INDF;3;SG"	4.42149794722465	0.473264442717386	9.2040072859745	1.99757134183364	1.5161332417109	748083	13.5252692133676
"68"	"V;NFIN"	6.21940990713148	0.69109913228148	9.40599294947121	2.20446533490012	2.92545475628382	124163	11.7293504974963
"69"	"V;NFIN;1;PL"	5.10943285078509	0.452367427556829	11.4028185554903	4.20434527304756	1.24734464888855	853	6.74875954749168
"70"	"V;NFIN;1;SG"	16.6613452971251	1.65295664208062	10.4028185554903	3.20434527304756	5.28417080138573	712	6.56807791141198
"71"	"V;NFIN;2;PL"	12.1223307046149	1.010102387438	12.4028185554903	5.20434527304756	2.33600926645315	22	3.09104245335832
"72"	"V;NFIN;2;SG"	4.25675333052315	0.435139140171416	10.4028185554903	3.20434527304756	1.34133892482926	459	6.12905021006055
"73"	"V;NFIN;3;PL"	35.7174817330344	3.25504884722347	11.4028185554903	4.20434527304756	8.53946339958886	3002	8.00703401219341
"74"	"V;NFIN;3;SG"	28.6776659828231	2.88512894495506	10.4028185554903	3.20434527304756	9.10099274636228	9605	9.17003907520266
"75"	"V;SBJV;PRS;DEF;1;PL"	3.98324024793795	0.397212374286182	10.1803278688525	3	1.32774674931265	11638	9.36203088521662
"76"	"V;SBJV;PRS;DEF;2;PL"	2.73723120899978	0.231565113324201	12.1803278688525	5	0.547446241799956	791	6.67329796776765
"77"	"V;SBJV;PRS;DEF;3;PL"	1.26219354134008	0.140100933696459	10.1803278688525	3	0.420731180446695	30591	10.3284611270323
"78"	"V;SBJV;PRS;DEF;3;SG"	2.75550855299376	0.325176152755088	9.18032786885246	2	1.37775427649688	69834	11.15387627617
"79"	"V;SBJV;PRS;INDF;1;PL"	6.33973911221428	0.57648443303133	11.1269841269841	4	1.58493477805357	2046	7.62364194651157
"80"	"V;SBJV;PRS;INDF;1;SG"	7.06443835264658	0.73339491403766	10.1269841269841	3	2.35481278421553	684	6.52795791762255
"81"	"V;SBJV;PRS;INDF;2;PL"	1.95942516660783	0.164484461990829	12.1269841269841	5	0.391885033321566	580	6.36302810354046
"82"	"V;SBJV;PRS;INDF;2;SG"	34.1337698303424	2.85876458696945	12.130291005291	5.00330687830688	6.82181961808537	10	2.30258509299405
"83"	"V;SBJV;PRS;INDF;3;PL"	5.44063334456779	0.462518536807357	12.1269841269841	5	1.08812666891356	5438	8.60116662519242
"84"	"V;SBJV;PRS;INDF;3;SG"	31.1398631787422	3.19600394809006	10.1269841269841	3	10.3799543929141	11365	9.33829373628664
