"features"	"surprisal"	"normSurp"	"length"	"affixLen"	"normSurpAffix"	"freq"	"log_freq"
"35"	"V;POS;IMP;3;SG"	6.06346736121851	0.805864659476941	7.54182569974555	-0.64058524173028	-4.12458814063589	12832009	16.3674533104598
"36"	"V;SBJV;FUT;1;PL"	9.84986971825786	0.824689756834371	12.3078477601886	4.17969013135736	2.38263050244265	9	2.19722457733622
"37"	"V;SBJV;FUT;1;SG"	0.198057797492284	0.0236209401629238	9.31905564924115	1.18802698145025	0.141919064694256	4069	8.31115254800169
"38"	"V;SBJV;FUT;2;PL"	7.16087840304845	0.593335884655309	11.3036525837401	3.17656960107726	2.26637040436965	53	3.97029191355212
"39"	"V;SBJV;FUT;2;SG"	3.6011788839999	0.355584136297078	10.3185321715818	2.18800268096515	1.71789523649242	13315	9.49664649824803
"40"	"V;SBJV;FUT;3;PL"	0.365296168621636	0.0379867158982025	10.3142136248949	2.18553406223717	0.134639563008307	1301	7.1708884785125
"41"	"V;SBJV;FUT;3;SG"	0.323873288169843	0.0386520881607504	9.32541687721071	1.19386895738589	0.214323694411796	4069	8.31115254800169
"42"	"V;SBJV;PRS;1;PL"	2.73993401005447	0.265867357998647	10.3797790994053	2.23313508920986	1.23721598140372	40509	10.6092794506292
"43"	"V;SBJV;PRS;1;SG"	6.72052453337505	0.893782390065567	7.4437063532618	-0.707715891670925	-5.36430686680808	12825065	16.3669120172344
"44"	"V;SBJV;PRS;2;PL"	6.00600671167869	0.655239335918263	9.37550951086956	1.22995923913043	4.90318994590902	2405	7.78530518253986
"45"	"V;SBJV;PRS;2;SG"	8.31684327427036	1.04387440304386	8.43929658437606	0.289989854582347	6.5756009484399	1701475	14.3470060798971
"46"	"V;SBJV;PRS;3;PL"	0.694200746683945	0.0888117021391303	8.43452481788921	0.285278671861765	1.32442840311687	272782	12.5164282203698
"47"	"V;SBJV;PRS;3;SG"	1.17863040158318	0.159464367931672	7.4485331524504	-0.704934712565711	-0.708292727548254	12825065	16.3669120172344
"48"	"V;SBJV;PST;1;PL"	7.52611344030844	0.619897975096979	12.3500338524035	4.21106973595125	1.80093429667955	679	6.5206211275587
"49"	"V;SBJV;PST;1;PL;LGSPEC1"	5.96268805344339	0.4821379314646	12.2771812080537	4.15687919463087	1.41673621918568	1859	7.52779398772144
"50"	"V;SBJV;PST;1;SG"	1.29910220367179	0.145287658969964	9.35852253473399	1.21738393764825	0.978753252584475	94329	11.4545439505064
"51"	"V;SBJV;PST;1;SG;LGSPEC1"	2.39871677905741	0.240092779456316	9.29388029589778	1.16930060524546	2.05075193141301	453222	13.0241373506471
"52"	"V;SBJV;PST;2;PL"	0.791381736779139	0.0697814707264379	11.3486207480115	3.21001861567101	0.220549446064223	88	4.47733681447821
"53"	"V;SBJV;PST;2;PL;LGSPEC1"	0.655758208214763	0.061668632704893	11.2757926522396	3.15584633450763	0.176068248265875	158	5.06259503302697
"54"	"V;SBJV;PST;2;SG"	2.14137734175944	0.198434459664942	10.3605591108117	2.21926574604244	0.887283879619741	529	6.2709884318583
"55"	"V;SBJV;PST;2;SG;LGSPEC1"	0.921378876644013	0.0960983857318679	10.2935182091547	2.16939525559639	0.37425510751274	2976	7.99833539595298
"56"	"V;SBJV;PST;3;PL"	3.45969202829877	0.343220507833071	10.3561412400743	2.21608379793884	1.56969436837624	31084	10.3444484963291
"57"	"V;SBJV;PST;3;PL;LGSPEC1"	13.2830761539369	1.23101636680033	10.2863369656329	2.16479463537301	6.18304789585362	125540	11.7403797118715
"58"	"V;SBJV;PST;3;SG"	8.6934322464733	0.873550130292173	9.36462032809065	1.2223913411128	7.65166392929396	94329	11.4545439505064
"59"	"V;SBJV;PST;3;SG;LGSPEC1"	2.9821351437698	0.288143925847115	9.30025188916877	1.17514693534845	2.50283578571985	453222	13.0241373506471
"60"	"V.PTCP;PST;FEM;PL"	29.7153098910381	2.87315927926294	10.3139217470428	1.89626933575978	14.9131027747071	1203242	14.0005301384834
"61"	"V.PTCP;PST;FEM;SG"	27.9259949100679	2.99521792576193	9.31683348498635	0.899181073703367	25.0802602038382	4040504	15.2118799946316
"62"	"V.PTCP;PST;MASC;PL"	31.8017287727872	3.09312882830633	10.3197452229299	1.90209281164695	15.9339342173998	2207479	14.6073616983912
"63"	"V.PTCP;PST;MASC;SG"	26.4302892385391	2.83107951988742	9.32265696087352	0.905004549590537	23.6682058321782	8222981	15.9224433533581
