"features"	"surprisal"	"normSurp"	"length"	"affixLen"	"normSurpAffix"	"freq"	"log_freq"
"21"	"V;IND;PASS;PRS;1;PL"	0.827951014332445	0.0877288098443754	10.2295719844358	2.82014699524427	0.357573338995992	4	1.38629436111989
"22"	"V;IND;PASS;PRS;1;SG"	7.28603286998205	0.921517988428456	8.37181150021617	0.962386511024643	6.96050532795743	11	2.39789527279837
"23"	"V;IND;PASS;PRS;2;PL"	1.56862697084309	0.144309622446168	11.2148724600086	3.80544747081712	0.414644342056727	4	1.38629436111989
"24"	"V;IND;PASS;PRS;2;SG"	3.28783912455259	0.328214191460659	10.1997405966278	2.79031560743623	1.11297794077896	4	1.38629436111989
"25"	"V;IND;PASS;PRS;3;PL"	5.02098163929375	0.457976130152703	11.3199308257674	3.91050583657588	1.21446251452815	18	2.89037175789616
"26"	"V;IND;PASS;PRS;3;SG"	3.60124621809914	0.366063898314002	10.2001729355815	2.79074794638997	1.24711304462112	53	3.97029191355212
"27"	"V;IND;PASS;PST;1;SG;IPFV"	4.34456470604155	0.43603992606547	10.337224383917	2.92779939472546	1.52914400366194	1	0
"28"	"V;IND;PASS;PST;3;PL;IPFV"	0.584768020997029	0.0435310025019524	13.3095546908776	5.90012970168612	0.108910724407957	13	2.56494935746154
"29"	"V;IND;PASS;PST;3;SG;IPFV"	9.7554882469341	0.78741742397544	12.3082576740164	4.8988326848249	1.98365027169945	21	3.04452243772342
"30"	"V;IND;PRS;1;PL"	0.413979239630424	0.0456778409349681	10.250756593169	2.84133160397752	0.122024124442203	17	2.83321334405622
"31"	"V;IND;PRS;1;SG"	14.6868429354759	2.10514966029545	7.40769563337657	-0.00172935581495893	-31.3231356391268	77	4.34380542185368
"32"	"V;IND;PRS;2;PL"	5.07196192864224	0.521738792371085	10.250756593169	2.84133160397752	1.88722889721309	5	1.6094379124341
"33"	"V;IND;PRS;2;SG"	1.89087573244499	0.250396670274924	8.25075659316905	0.841331603977518	1.57073215509133	69	4.23410650459726
"34"	"V;IND;PRS;3;PL"	0.880083952878632	0.0969126389085779	9.37181150021617	1.96238651102464	0.450386619045505	131	4.87519732320115
"35"	"V;IND;PRS;3;SG"	5.49013367182461	0.68356839241263	8.25205361003026	0.842628620838738	6.24475349280276	336	5.8171111599632
"36"	"V;IND;PST;1;PL;PFV"	16.3337660145013	1.45569647441686	11.5421530479896	4.1327280587981	4.57055141360178	8	2.07944154167984
"37"	"V;IND;PST;1;SG;IPFV"	1.96319661166998	0.197909087665954	10.3623000432339	2.95287505404237	0.699604219824884	12	2.484906649788
"38"	"V;IND;PST;1;SG;PFV"	42.2047484465123	4.91499671014615	8.54431474275832	1.1348897535668	19.3527315562684	109	4.69134788222914
"39"	"V;IND;PST;2;PL;PFV"	9.16903152206782	0.747648667887753	12.5304798962387	5.12105490704712	1.79009784513509	3	1.09861228866811
"40"	"V;IND;PST;2;SG;IPFV"	1.5114893947454	0.151741920261995	10.3610030263727	2.95157803718115	0.540849681590386	3	1.09861228866811
"41"	"V;IND;PST;2;SG;PFV"	22.0623094140667	1.97332670912197	11.5300475572849	4.12062256809338	6.09919872836849	16	2.77258872223978
"42"	"V;IND;PST;3;PL;IPFV"	0.0748992416613073	0.00717504923274059	11.3631647211414	3.95373973194985	0.0201492994666884	43	3.76120011569356
"43"	"V;IND;PST;3;PL;PFV"	40.3235549161333	3.25076780348337	12.5395590142672	5.13013402507566	8.10144434086629	95	4.55387689160054
"44"	"V;IND;PST;3;SG;IPFV"	0.380180400226923	0.0393145881646248	10.3631647211414	2.95373973194985	0.136270056022232	97	4.57471097850338
"45"	"V;IND;PST;3;SG;PFV"	11.2511882350235	1.23815580295575	9.54345006485084	2.13402507565932	5.75035926639599	360	5.88610403145016
"46"	"V;SBJV;PASS;PRS;1;SG"	4.96606881418938	0.618754976407577	8.38478166882836	0.975356679636835	4.90358472957459	4	1.38629436111989
"47"	"V;SBJV;PASS;PRS;2;PL"	0.545854919943961	0.0490355634771202	11.370514483355	3.96108949416342	0.138243167552823	1	0
"48"	"V;SBJV;PASS;PRS;2;SG"	0.806955788285182	0.0807058442602997	10.357111975789	2.94768698659749	0.19852587661669	2	0.693147180559945
"49"	"V;SBJV;PASS;PRS;3;PL"	0.942000310793548	0.0858045962674369	11.3523562472979	3.94293125810636	0.233345753018066	7	1.94591014905531
"50"	"V;SBJV;PASS;PRS;3;SG"	9.98754057337879	0.978602357111019	10.357111975789	2.94768698659749	3.20343925019091	5	1.6094379124341
"51"	"V;SBJV;PASS;PST;1;SG;IPFV"	2.42942283580137	0.245306363306676	10.2386511024643	2.82922611327281	0.971469522270531	1	0
"52"	"V;SBJV;PASS;PST;3;PL;IPFV"	1.90426541962713	0.146654166407391	13.2118460873325	5.80242109814094	0.364490474551002	8	2.07944154167984
"53"	"V;SBJV;PASS;PST;3;SG;IPFV"	38.8215142205515	3.17615238159311	12.2105490704712	4.80112408127972	8.44362732821423	21	3.04452243772342
"54"	"V;SBJV;PRS;1;PL"	2.31647774226131	0.215739811477537	10.4059662775616	2.99654128837008	0.733357745203531	8	2.07944154167984
"55"	"V;SBJV;PRS;1;SG"	8.71448608297374	1.1049074933789	8.40683095546909	0.997405966277562	8.63796813906393	18	2.89037175789616
"56"	"V;SBJV;PRS;2;PL"	1.95945426869604	0.194021740422415	10.4068309554691	2.99740596627756	0.666189945119348	8	2.07944154167984
"57"	"V;SBJV;PRS;2;SG"	1.90035096362174	0.242167095854861	8.40683095546909	0.997405966277562	1.81450003660801	31	3.43398720448515
"58"	"V;SBJV;PRS;3;PL"	1.39914829158249	0.156017515954778	9.40510159965413	1.9956766104626	0.688021447719165	36	3.58351893845611
"59"	"V;SBJV;PRS;3;SG"	1.39254148157201	0.178342363820821	8.40812797233031	0.998702983138781	1.33966289093159	85	4.44265125649032
"60"	"V;SBJV;PST;1;PL;PFV"	10.0084649772715	0.761099716884949	13.5391266753134	6.12970168612192	1.73864611992344	1	0
"61"	"V;SBJV;PST;1;SG;IPFV"	0.628462039040587	0.0670713098560739	10.2498919152616	2.84046692607004	0.275346546070512	17	2.83321334405622
"62"	"V;SBJV;PST;1;SG;PFV"	10.995424686494	0.971585376377838	11.5399913532209	4.1305663640294	2.84141851404551	5	1.6094379124341
"63"	"V;SBJV;PST;2;SG;IPFV"	17.781844631677	1.47729511745193	12.2070903588413	4.79766536964981	3.76060221835816	5	1.6094379124341
"64"	"V;SBJV;PST;2;SG;PFV"	6.03811285257569	0.546618782973195	11.5399913532209	4.1305663640294	1.70868966105248	9	2.19722457733622
"65"	"V;SBJV;PST;3;PL;IPFV"	1.91828231519382	0.178299624476566	11.2503242542153	3.84089926502378	0.528456215122458	32	3.46573590279973
"66"	"V;SBJV;PST;3;PL;PFV"	11.2701600759989	0.932457416543702	12.5395590142672	5.13013402507566	2.43224228775626	13	2.56494935746154
"67"	"V;SBJV;PST;3;SG;IPFV"	1.24045096717951	0.128569430230465	10.250756593169	2.84133160397752	0.480696374035892	72	4.27666611901606
"68"	"V;SBJV;PST;3;SG;PFV"	14.4354769631835	1.25021675888537	11.5404236921747	4.13099870298314	3.91869238928508	29	3.36729582998647
