Correct Form	Predicted Form	Surprisal
holarcticum	holarcticum	0.6665123560305801
holerāceum	holerāceum	0.9681798672900186
holophyllum	holophyllum	0.6573104562185108
holosēricum	holosēricum	1.510533635300817
homēriācum	homēriācum	1.1818979214222054
homēricum	homēricum	1.1198202549348935
homērium	homērium	1.1136126979472465
homogeneum	homogeneum	1.523486776268328
hondurense	hondurense	0.152702918232535
honestius	honestius	0.9791802875115536
honestissimum	honestissimum	0.6868933384248521
honōrābilius	honōrābilius	1.8670928767251098
honōrābile	honōrābile	1.3145411059495018
honōrārium	honōrārium	0.6355169240559917
honōrātius	honōrātius	1.144773899941356
honōrificentissimum	honōrificentissimum	0.6402709246885934
honōrificum	honōrificum	0.37650014293285494
honōrigerum	honōrigerum	0.3981462290685158
hordeāceum	hordeāceum	0.8624297191527148
hordēium	hordeium	2.376876841091871
hordiācium	hordiācium	0.34649941669704276
hordiārium	hordiārium	0.5344362786236161
horīzontāle	horizontāle	5.287134398435228
hornōtinum	hornōtinum	0.9586681026958104
hōrnum	hornum	4.699958236964449
horrendum	horrendum	0.24013337173164473
horribilius	horribile	3.6831115708064317
horribilissimum	horribile	3.986565282108131
horridius	horridius	0.8099146295680839
horrificum	horrificum	0.26006026977484
horrisonum	horrisonum	0.4740846375534602
hortense	hortense	0.31401720015492174
hospitālissimum	hospitālissimum	1.457330847524645
hospitīvum	hospitīvum	1.3170401563038467
hostificum	hostificum	0.2525101947685471
huangshanense	huangshanense	1.0954755796810787
hūmānius	humānius	2.7229004318942316
hūmānissimum	humānissimum	2.495406171799914
hūmectum	humectum	2.2502172578751924
humerāle	humerālis	3.4189245835732436
humicolum	humicolum	0.5467586920785834
humidius	humidius	1.2444103267953324
humidum	humidum	0.5031632000791433
humilius	humilius	0.7419229611114133
humillimum	humillimum	0.5138861181549146
hunanense	hunānense	2.4940483498776302
hungaricum	hungaricum	0.7645831370282394
hurricum	hurricum	0.6400070246891119
pohangense	pohangense	0.5557251707032265
hyacinthinum	hyacinthinum	0.15560707362965331
hyalinipenne	hyalinipenne	0.21083236845879583
hyalinum	hyalinum	0.12879514126689173
hybridum	hybridum	0.0663874756282894
hydrogeniferum	hydrogeniferum	0.5042444267050996
hydrophobicum	hydrophobicum	0.10334466258791508
hydrophobum	hydrophobum	0.07695416900605778
hydrōpicum	hydropicum	4.901084701141372
hydruntinum	hydruntinum	0.510159861860302
hyemāle	hyemale	3.4930868577212095
hygrometricum	hygrometricum	0.7629080394435732
hygrostathmicum	hygrostathmicum	0.23374978172796546
hymnicum	hymnicum	0.027166541694896296
hyomandibulare	hyomandibulāre	2.5537808045155543
hyperbolaeum	hyperbolaeum	0.36348489252850413
hyperboreum	hyperboreum	0.2856273245124612
hypergeōmētricum	hypergeomētricum	1.7629358906124253
hypocaustum	hypocaustum	0.4617634412388725
hypogaeum	hypogaeum	0.05922720651142299
hypoleucum	hypoleucum	0.18224764740443788
iactābile	iactābile	0.9956834943996
iactābundum	iactābundum	0.6832494691552711
iactanticulum	iactānticulum	2.5589253923863
iactitābundum	iactitābundum	0.513899779834901
iaculābile	iaculābile	0.9124038217073576
iaculātōrium	iaculātōrium	0.8626645777694648
iambelegum	iambelegum	0.7085398282142705
iambēum	iambeum	2.5854015592776705
iambicinum	iambicinum	0.3667447281841305
ianthinum	ianthinum	0.32220773787412327
iānuārium	ianuārium	4.603150149268913
iaponicum	iaponicum	0.5204819037462585
iaspidēum	iaspidēum	0.9726612590020522
iaspium	iaspium	0.7392825075658038
idahoense	idahoense	0.368629026463168
identicum	identicum	0.887491352885263
īdōlicum	idōlicum	4.27148657948419
īdōlothytum	idōlothytum	4.552505915436996
idōneum	idōneum	1.4710957363131456
iecinerōsum	iecinerōsum	0.8338240475131897
iecorīnum	iecorinum	3.125503905772348
iemineum	iemineum	0.45801981649674417
īgnāvius	ignāvius	4.210369101041579
īgnāvissimum	ignāvissimum	3.812095999604935
īgnāvum	ignāvum	3.682191628278815
igneum	igneum	0.5042639584135031
igniferum	igniferum	0.24037643281735654
ignigenum	ignigenum	0.388622104017486
ignivagum	ignivagum	0.33432581747183576
ignōbilius	ignōbile	3.6214890839983127
ignōbile	ignōbile	1.008829806578433
ignōminiōsum	ignōminiōsum	1.4292810758961423
ignōtissimum	ignōtissimum	0.8320733956352342
īliacum	iliacum	4.198648856123327
illacessītum	illacessetum	2.9891503234193806
illaesum	illaesum	1.0252991547877173
pusanense	pusānense	2.1143598164708237
illātīvum	illativum	4.247571921789131
illecebrōsum	illecebrōsum	1.5835946555034752
illēgāle	illegāle	1.8210915891741024
illepidum	illepidum	1.217593522340394
illīberāle	illiberāle	3.1350187141779315
illicitum	illicitum	0.5247203126364184
illīme	illimis	4.076412392974817
illitterātum	illitterātum	0.5561569334586238
illustrius	illūstre	3.2623842974517174
illustre	illūstre	1.8718939032096387
imāginābile	imāginābile	0.8687848102490534
imāginābundum	imāginābundum	0.8071044099815481
imāginārium	imāginārium	1.0277575927902944
imāginātivum	imāginātīvum	1.9093745361078618
imāginōsum	imāginōsum	1.1882899652264314
imbēcillius	imbēcille	2.8298874148676987
imbēcille	imbēcille	1.6137626277159143
imbēcillum	imbēcillum	0.9493237226597557
imbelle	imbēlle	2.61990383072407
imberbum	imbērbum	1.8406733703741338
imbricātum	imbricātum	0.4161024378836373
imbridum	imbridum	0.400677894216642
imbriferum	imbriferum	0.39821051067337976
imitābile	imitābile	0.877633338323335
imitātīvum	imitātivum	1.8693593257048633
immānius	immānius	1.2225836778015946
immāne	immānis	5.804692300451279
immānissimum	immānissimum	0.8261979843227891
immātūrum	immāturum	5.043766749353381
immediātum	immediātum	1.3482348982652184
immensūrābile	immensurābile	3.9195814212143887
immensūrātum	immensurātum	3.8733509017874894
immēnsum	immensum	2.261478362714115
immeritōrium	immeritōrium	0.8885512533088331
immeritum	immeritum	0.9544077675454901
immistum	immistum	0.3326466383296065
immīte	immitis	10.065440007732832
immoderātius	immoderātius	1.0570163880875043
immoderātum	immoderātum	0.4057201795912988
immodicō	immodicum	12.648489593058912
immolātīcium	immolātīcium	1.6894057019308093
immortāle	immortāle	0.4362886479430017
immōtum	immotum	3.7508718325116206
immundius	immūndius	2.49528603105864
immundum	immūndum	2.3318231533194194
immūne	immūnis	3.5795485297130654
immūnītum	immūnitum	2.0732163990151093
immūtābile	immūtābile	0.7232208774732953
impaenitendum	impaenitendum	0.833327822649153
imparātum	imparātum	0.5813999404781498
impavidum	impavidum	0.4752985545201227
impedītius	impedītius	1.8288918805737922
impedītissimum	impedītissimum	1.1087436097168393
impenne	impenne	0.8376570094114868
impēnsius	impensīus	5.94372867612401
imperātīvum	imperātivum	1.5933365435193991
imperātōrium	imperātōrium	0.6190277748828521
imperceptibile	imperceptibile	1.0204109702053756
imperfectius	imperfectī	3.1302139969193377
imperfectum	imperfectum	0.4622213895781897
imperītius	imperītius	1.9721731108802487
imperītissimum	imperītissimum	1.3411496294083918
imperītum	imperītum	1.1991975833898323
impersōnāle	impersōnāle	0.6008594475642894
impervium	impervium	0.9215056657558307
impigrum	impigerum	5.049774761224398
impiissimum	impiissimum	0.44506528680358315
impium	impius	3.2524072689702734
implācābile	implācābile	0.5083294938258405
implexum	implexum	0.8848294647177681
implicitum	implicitum	0.7088065241005097
impolītum	impolitum	1.9479886612189148
impollūtum	impollūtum	1.0084619388671854
importābile	importābile	0.5364912463046494
importūnius	importūnius	0.8281808471656404
importūnissimum	importūnissimum	0.3093520826223539
importūnum	importūnum	0.27307733258930966
impossibile	impossibile	0.6497972896386273
impotentissimum	impotentissimum	0.7566154944070149
impressicolle	impressicolle	1.9898565426283312
improbius	improbiōrem	1.9005900291140279
improbissimum	improbissimum	0.8547064005961147
improbum	improbum	0.9485307722698053
imprōdictum	improdictum	1.926459185908243
imprōvīsum	improvisum	5.176291819034304
impudentius	impudentius	1.6631992966995313
impudentissimum	impudentissimum	1.215797392249442
impudīcissimum	impudīcissimum	1.1400867061165627
impudīcum	impudīcum	1.056741011037957
impulsivum	impulsivum	1.2858018712740886
impunctātum	impunctātum	0.8724675423491135
impūne	impunī	6.4180036183970515
impūnītum	impunītum	2.34645192734024
impurgābile	impurgābile	0.865019570421282
impūrius	impurius	2.8608560325592407
impūrissimum	impurissimum	2.1871793726095348
impūrum	impurum	1.7937838502475643
imputribile	imputribile	1.2058054936733242
imulum	imulum	1.6521770772524178
inabruptum	inabruptum	0.3876003046407277
inabsolūtum	inabsolutum	1.9632657072052098
inaccessibile	inaccessībile	2.0195960037654004
inaccessum	inaccessum	0.4426827502629749
inactīvum	inactivum	1.9331773031390185
inadustum	inadustum	1.268407717527225
inaequābile	inaequābile	0.37837315150864015
inaequāle	inaequāle	0.5236829367586324
inaequālissimum	inaequāle	3.361657558441948
inaequātum	inaequātum	0.367220516089219
inaestimābile	inaestīmābile	1.953885327486205
ināmissibile	inamissibile	4.029906076953921
inanimātum	inanimātum	1.2912496343560633
inanimum	inanimum	0.4817368711464951
ināne	inanis	8.587600188498982
inānissimum	inanissimum	4.0016812996273075
inaquōsum	inaquōsum	0.7385147518853046
inartificiāle	inartificiāle	0.696948634014916
inartificiōsum	inartificiusum	2.0530975015044532
argīvum	argivum	4.662849512904359
inaudītum	inaudītum	1.522171495245857
inauspicātum	inauspicātum	0.573906616322347
inauxiliātum	inauxileātum	4.180456688052345
inbēcille	inbēcille	1.7052749935519387
inbēcillum	inbēcillum	0.9818154363656504
inbelle	inbēllis	3.0348557040033484
inberbe	inbērbis	7.347565703321379
incaeduum	incaeduum	0.6363632502270775
incaelātum	incaelātum	1.0474001848906482
incallidum	incallidum	0.9877829102169926
incānum	incanum	3.107603004811608
ravennātum	ravennātum	0.8787292161741789
incausābile	incausābile	0.7324492018508408
incautius	incautius	0.8470936295398133
incautum	incautum	0.45636811748227046
incēnātum	incenātum	2.3379125268966163
incentīvum	incentīvum	1.2270921181388985
inceptīvum	inceptīvum	1.131051742386262
incertius	incertius	1.3731642374132207
incertissimum	incertissimum	1.0927083086226048
incertum	incertum	0.8418805214987515
incessābile	incessābile	0.7404990104464559
incircumcīsum	incircumcīsum	1.3422608269283955
incitābile	incitābile	0.5638326481513332
incitātius	incitātī	2.056813821488504
inclārum	inclārum	0.5216922578310914
inclēmentius	inclēmentius	1.6931494875698263
inclitum	inclitum	0.8906033072908031
argōum	argoum	1.9232038614863995
incoeptivum	incoeptivum	0.8733362753282563
incōgitābile	incogitābile	4.860137666890296
incognitum	incognitum	1.1694370296481793
incoinquinātum	incoinquinātum	0.6082511844197143
incolome	incolomis	6.411905017886966
incommēnsūrābile	incommēnsurābile	2.344193932660346
incommiscibile	incommiscibile	1.1466755363817356
incommodissimum	incommodissimum	0.40208542702202976
incommodum	incommodum	0.4228978631163045
incommūnicābile	incommunicābile	1.4658140206720418
incommūtābile	incommutābile	1.3527919701891733
incomparābile	incomparābile	0.4600924151218351
incomplētum	incomplētum	0.4963374035014567
incompositum	incompositum	0.2905778996191657
incomprehensibile	incomprehensebile	4.099387463587846
incomptius	incomptīus	1.7356984790749266
incomptum	incomptum	0.8209625163217424
inconcinnum	inconcinnum	0.7613052326869365
inconcussum	inconcussum	0.7239711486417946
inconditum	inconditum	0.4280858305592119
inconfūsibile	inconfūsibile	0.6853178352957912
incōnfūsum	inconfūsum	4.996237991877933
incongelābile	incongelābile	0.4786808904564168
incongruum	incongruum	0.2710975819009036
inconiugum	inconiugum	0.7685014660619345
inconjugum	inconjugum	0.3916181284675986
inconparābile	inconparābile	0.5145725466136355
inconprehensibile	inconprehensebile	4.710427389714823
inconsīderātius	inconsīderātius	1.4264536943974235
inconsīderātissimum	inconsīderātissimum	1.1786028570950293
inconsīderātum	inconsīderātum	1.08068378113785
inconspicuum	inconspicuum	0.5552344660954986
inconsuētum	inconsuētum	0.8844177608461905
incōnsultum	inconsultum	4.852090908721948
inconsummābile	inconsummābile	0.5023351675918093
inconsummātum	inconsummātum	0.5038066179458838
inconsūtile	inconsutile	5.735898465003629
incontāminātum	incontāminātum	0.7396837744727236
incontrādīcibile	incontrādīcibilium	4.132510131841627
incontrītum	incontrītum	1.4341226002416079
incorporeum	incorporeum	0.3946694878559356
incorruptibile	incorruptibile	0.6604432686417567
incorruptius	incorruptiōrum	1.9791386419656192
incorruptum	incorruptum	0.3486612642354885
incrēdendum	incrēdendum	0.6723351561795425
incrēdibile	incrēdibile	1.14600573913458
incrēdulum	incrēdulum	0.5920143995626859
incrēdundum	incrēdundum	0.6024116121589032
inculpābile	inculpabile	3.742167727612923
incultius	incultius	1.567414216173347
incultum	incultum	1.1249551154178334
incūriōsum	incuriusum	3.475812525723086
incurvum	incurvum	1.12173217538475
indamnātum	indamnātum	0.5803204337025818
indēclīnābile	indēclīnābile	0.8862774897074814
indēclīve	indēclīve	1.5167703761890152
indecōrum	indēcōrum	2.940826351305077
indēfīnītum	indēfīnitum	3.1920934942299937
indemnātum	indēmnātum	2.184029904570707
indemne	indēmnis	3.5246320816786465
indēprensum	indēprensum	1.0860354841006483
indēterminātum	indēterminātum	1.8771427200326798
indianum	indianum	1.467160631204024
indicātīvum	indicātīvum	1.274253527755718
indictīcium	indicticium	1.5194139023642492
indictiōnāle	indictiunāle	3.4147892065229826
indictīvum	indictivum	1.4469590687494929
indicum	indicum	1.0663991868259473
indignābundum	indignābundum	0.45185906032020284
indignius	indignius	1.131210194211235
indignissimum	indignissimum	1.8827645676446991
indignum	indignum	0.5400754262900591
indīligentius	indiligentius	5.0378805059090155
indisciplīnātum	indisciplīnātum	0.932078610678218
indisciplīnōsum	indisciplīnōsum	1.4774629071998788
indiscussibile	indiscumse	3.700163128620261
indistinctum	indistīnctum	2.0046841463317833
indīviduum	individuum	3.704823905829471
indochinense	indochinense	0.46189632860296115
indocile	indocilis	1.5271972330938297
indoctum	indoctum	0.6580547655303235
indoeuropaeum	indoeuropaeum	0.8692301940814104
indoiranicum	indoiranicum	1.3053787071457919
indomitum	indomitum	0.6594052597747577
indonesicum	indonesicum	0.5927008182316058
indopacificum	indopacificum	0.5173551762345596
indostanum	indostanum	0.9864785356603534
indubitātum	indubitātum	0.8904017429413216
indum	indus	4.883545104623408
industrium	industrium	1.7590413769812585
ineffābile	ineffabile	2.8838617730252736
ineffugibile	ineffugibile	0.8120113480581495
inēluctābile	ineluctābile	3.1535777030039753
inēmeribile	inemeribile	3.4460475370178756
inēmigrābile	inemigrābile	3.3254834598792513
inēnarrābile	inenārrābile	4.167412737662744
ineptius	ineptius	1.2738484990604775
ineptum	ineptum	0.49425279339084227
inerme	inermis	2.406524699550573
inermum	inermum	0.5296231475276727
inertius	inertius	0.8257593864636874
inertissimum	inertissimum	0.7680676281979686
inērudītum	ineruditum	4.319977882652893
inēvītābile	inevitābile	6.428827096717214
inexcōgitābile	inexcogitābile	2.840919601427231
inexcūsābile	inexcumābile	1.7976220641867258
inexcūsātum	inexcumātum	1.7366541660521762
inexcussum	inexcumsum	3.195245301050818
inexhaustum	inexhaustum	0.6771104497183842
inexpectātum	inexpectātum	0.5025473163423158
inexpedītum	inexpedītum	1.295303151713597
inexpertum	inexpertum	1.3696038224370568
inexpiābile	inexpiābile	1.1578204170800745
inexplicābile	inexplicābile	0.9681851402433495
inexpugnābile	inexpugnābile	0.5532950510423689
inexspectātum	inexspectātum	0.5939462764818018
inexterminābile	inexterminābile	1.5840169730781781
inextinguibile	inextinguibile	1.4636989776536211
inextricabile	inextricābile	2.6361127014024532
infacētius	infacetius	3.6110342031461187
infacētum	infacetum	2.64025007589953
īnfāme	infamis	9.24948856820265
īnfandum	infandum	4.163494590167829
īnfāntissimum	infantīssimum	5.629766684047354
īnfaustum	infaustum	4.093735484304489
infectiosum	infectīosum	5.837044698173486
īnfēcundum	infecundum	4.404301016111276
īnfēlīcius	infelicius	6.50230523926075
īnfēlīcissimum	infelicissimum	5.8172988391706895
īnfēnsum	infensum	4.5349059336367645
īnferibile	inferibile	4.572563437643112
īnferius	inferius	4.759199835389154
infernāle	infernāle	1.073525612393496
īnfernum	infernum	4.404417760659271
īnferum	inferum	4.085839948886132
infestius	infestīore	3.154908397666077
īnfestissimum	infestīssimum	5.869648482675984
īnfidēle	infidelis	8.000745161023588
īnfīdum	infidum	6.06663790129096
aristōnēum	aristoneum	4.782029859255999
īnfimum	infimum	3.5571148063245346
īnfīnītēsimāle	infinītēsim	9.815014026613426
infirmius	infirmius	1.0241840486178262
īnfirme	infirmis	5.6693235721832025
īnfirmissimum	infirmissimum	3.9248805555398576
īnfirmum	infirmum	3.5239560367699596
īnflammābile	inflāmmābile	5.036325582252175
inflexile	inflexile	0.9094086015574021
inflexuōsum	inflexuōsum	1.0742055790742597
aristophanēum	aristophaneum	2.654900561137765
īnfōrmātīvum	informātīvum	5.375637270299194
īnfōrme	informis	6.597335578575439
aristophanīum	aristophanium	3.4572089855137165
īnfortūnātō	infortūnātum	17.875410394042774
infraorbitale	infrāorbitāle	4.725168799837775
infrēne	infrēnis	4.135432995251904
infrēnum	infrēnum	1.016551184173295
īnfructuōsum	infructuōsum	3.963350453712337
īnfrūnītum	infrunitum	5.960467871631408
infūmātum	infūmātum	1.3080496814491198
infumum	infūmum	1.2300146402576502
ingeniātum	ingeniātum	0.8470081340274191
ingeniōsius	ingeniusius	2.6895098417971894
ingeniōsissimum	ingeniusissimum	2.3718802603998483
ingeniōsum	ingeniusum	2.350639666250572
ingentius	ingentīorum	2.164289260057558
ingenuum	ingenuum	0.4582001480303006
inglōrium	inglorium	1.3522377419994882
ingrātificum	ingrātificum	1.0580689219295891
ingrātissimum	ingrātissimum	1.0493074791320396
ingrātum	ingrātum	0.687708586187
inhabile	inhabile	0.6126635261080082
inhabitābile	inhabitābile	0.3616182042251239
inhonestissimum	inhonestissimum	0.5680585624450032
inhonestum	inhonestum	0.5300894702031655
inhonōrum	inhonorum	2.5906157187400822
inhūmānius	inhūmānius	2.286408404708709
inhūmānissimum	inhūmānissimum	1.5523096387023543
inhūmānum	inhūmānum	1.4640439780250745
inhumātum	inhūmātum	1.6403638286628848
inimīcius	inimicius	4.270430491609659
inimīcissimum	inimicissimum	3.4407619638932374
ininterpretābile	ininterpretābile	0.761024973124222
ininvestīgābile	ininvestīgābile	0.6896840232857357
inīquius	iniquius	3.8413685439736582
inīquissimum	iniquissimum	3.7604058254000847
inīquum	iniquum	4.2844118753419025
initiāle	initiāle	0.6407804345017212
iniūcundum	iniūcundum	0.9954677075565996
iniūdicātum	iniūdīcātum	2.5433891979805594
iniugātum	iniūgātum	1.927660127343188
iniuge	iniūgis	6.196469234275355
iniūrātum	iniūrātum	1.033428468992497
iniūriōsius	iniūriusius	3.050895779793791
iniūriōsum	iniūriusum	2.722391982235422
iniūrium	iniūrium	1.2626008313891361
iniūrum	iniūrum	1.0122571260180848
iniussum	iniūssum	1.9310738557014702
iniustius	iniūstius	2.179184185790291
iniustum	iniūstum	1.8972598663076496
injūcundum	injūcundum	0.8234095182360761
injūdicātum	injūdīcātum	2.2131754965619166
iniugātum	injūgātum	4.573302657192471
iniuge	injūgis	9.725300898595378
injūrātum	injūrātum	0.8349501994871389
injūriōsum	injūriusum	2.165014059684836
injūrium	injūrium	1.0009346819770144
injūrum	injūrum	0.8408446824632847
injussum	injūssum	2.3333014114123216
injustum	injūstum	2.2723533034240972
inlaesum	inlaesum	0.7224829395763663
inlepidum	inlepidum	0.8718337706541206
inlīberāle	inliberāle	2.9399271549173136
inlicitum	inlicitum	0.6431362176244875
inlīme	inlimis	4.002044510032647
inliterātum	inliterātum	0.5495543725419338
inlōtum	inlotum	2.235738940378724
inlustrius	inlūstre	3.0474652432185394
inlustre	inlūstre	2.4262927287800267
inmaculātum	inmāculātum	1.5244314600549842
inmāne	inmānis	6.4824353488638735
inmarcescibile	inmārcescibile	2.180735812851708
inmēnsum	inmensum	2.1692826476846676
inmīte	inmitis	10.246954757540152
inmōbile	inmobile	4.1632337438877585
inmoderātius	inmoderātius	1.139617961109252
inmoderātum	inmoderātum	0.4186691292807154
inmodicum	inmodicum	0.5096143664350166
inmortāle	inmortāle	0.4844999062970601
inmundum	inmūndum	1.5131118226690887
inmūne	inmūnis	4.459953496379967
inmūnītum	inmūnitum	2.331166060501346
inmūtābile	inmūtābile	1.1483909079437353
innocentius	innōcentius	2.0242894799298483
innocentissimum	innōcentissimum	1.6679823176668833
innocuum	innōcuum	1.516011128171158
innōminātum	innōminātum	1.2043377935706303
innoxium	innōxium	1.7443259291776485
innūbe	innubis	8.437642121813042
innumerābile	innumerābile	0.9425309815615037
innumerum	innumerum	0.8915780285115034
inoblīterātum	inoblīterātum	1.246708002207015
inofficiāle	inoffīciāle	2.5326132656664413
inofficiōsum	inoffīciōsum	3.1722937991544313
inopīnātum	inopinātum	2.4775090491621086
inopīnum	inopinum	2.4688946189726266
inopportūnum	inopportūnum	0.8944867963418801
inōrātum	inorātum	1.8998401634216862
inordinātum	inordinātum	1.045125109669243
inōre	inoris	8.88592931610583
inōrnātum	inornātum	1.8510475143575604
inparātum	inparātum	0.5528092956174078
inpedītius	inpedītius	1.8654698467635171
inperfectum	inperfectum	0.45541351696556376
inperītum	inperītum	1.1667868339045526
inpolītum	inpolitum	1.6159274514520803
inpollūtum	inpollutum	1.6722485779773706
inportābile	inportābile	0.5006058296721676
inportūnum	inportūnum	0.3057223161213187
inpossibile	inpossibile	0.675092879861495
inpotentissimum	inpotentissimum	0.8323667791537446
inprobius	inprobius	1.5385877166445425
inprobum	inprobum	1.0249845792277483
inprōvīsum	inprovisum	5.06107452651122
inpudentius	inpudentius	1.3992919281708964
inpudentissimum	inpudentissimum	1.090887162031322
inpudīcum	inpudīcum	1.0040883550882427
inpūne	inpunī	5.868857698334978
inpūnītum	inpunītum	2.537886380781856
inpūrius	inpurius	2.8545627665062057
inpūrum	inpurum	1.9669023879159795
inputribile	inputribile	1.134264855114452
inquiētum	inquiētum	0.6515843989818677
inquinātius	inquinātī	1.776963434780555
inquinātissimum	inquinātī	1.4665987443895574
inratiōnābile	inrātiunābile	3.822638339315745
inregibile	inregibile	1.0658222545098397
inreligiōsum	inreligiōsum	2.869480043698786
inremediābile	inremediābile	1.003938725027183
inreprehensibile	inreprehensebile	6.4259163416772935
inrevocābile	inrevocābile	1.0233734867661042
inriguum	inriguum	0.4394658507753775
inritum	inritum	0.3570884051750909
īnsānābile	insānābile	3.940847522404738
īnsānius	insānius	3.992577491884731
īnsānissimum	insānissimum	3.7782289548722474
īnsānum	insānum	3.6952507355927082
īnsatiābile	insātiābile	5.6976272185420385
īnsaturābile	insāturābile	5.196106622559455
īnscītum	inscitum	5.938664423800219
īnscium	inscium	3.666683096987981
īnscrūtābile	inscrūtābile	4.039037755049321
īnsēnsātum	insensātum	4.589911638315243
