Correct Form	Predicted Form	Surprisal
hibridīs	hibridae	6.705628250132577
hiemibus	hiemēs	6.244981675292365
hiemibus	hiemēs	7.404547626414569
hierācītidibus	hieracītidēs	11.630903520373977
hierarchiīs	hierarchīae	13.609367367581399
parcīs	parcās	3.5595726524757083
hīlīs	hila	8.611912561522331
hīlīs	hilī	9.538984027458355
parthīs	parthī	6.66614669153978
hinnīs	hinnī	9.646935512922937
hīnsidiīs	hinsidiae	9.507157932632254
hinulīs	hinulī	10.634628951971536
hippeīs	hippeī	8.87709516682662
hippocampīs	hippocampō	13.840193804833689
hippodromīs	hippodromōs	11.700993860655217
hippophobadibus	hippophobadēs	12.614140059333295
hippopotamīs	hippopotamō	14.993759807472088
hippūrīs	hippurī	14.04943867624388
hīrīs	hirae	6.160807995009236
hircīs	hircī	5.553237627609633
hirneīs	hirneae	10.20474621473113
hirūdinibus	hirūdinēs	12.09461534989532
hirundinibus	hirundinēs	10.830158284894424
historiīs	historiae	8.497554794623284
historicitātibus	historicitātēs	8.865306386032898
histriōnibus	histriōnēs	11.269377833950784
histrīcibus	histrīcēs	10.549963627364377
hoedīs	hoedō	9.753951002770918
holmiīs	holmia	6.688098142425588
holocaustōmatibus	holocaustōmata	21.929645394724503
holocaustosibus	holocaustōsēs	9.04462310292729
holocaustīs	holocausta	11.160332430466951
holocautōmatibus	holocautōmata	19.48788115305797
holeribus	holī	22.62966522834904
homicīdīs	homicīdae	8.145305807622208
homicīdiīs	homicīdia	8.755400609028584
homīliīs	homiliae	12.755552422924666
homoeoteleutīs	homoeoteleuta	12.404422357489466
homogeniīs	homogeniae	10.766325329970641
homullīs	homullī	9.162325112643884
homunciōnibus	homunciōnēs	10.870488016435047
homunculīs	homunculī	11.840735233854502
honestātibus	honestātēs	8.640113477857085
honōrificābilitūdinitātibus	honorificābilinēs	49.26177859659401
honōrificentiīs	honorificentiae	10.877769933207674
honōribus	honōs	17.430581495020306
hoplomachīs	hoplomachō	13.131344697256282
hōrās	horae	7.0827020740980515
hordeīs	hordea	7.375569660616748
horizontibus	horizontēs	8.0541392968953
horreīs	horrea	7.633761800108914
horripilātiōnibus	horripilātiōnēs	10.418788545095595
horrōribus	horrōrēs	8.073803014118312
hortātiōnibus	hortātiōnēs	9.90602445053105
hortātōribus	hortātōrēs	7.28017000978798
hortulānīs	hortulānī	11.999325257180317
hortulīs	hortulī	9.586529997970501
hospiciīs	hospicia	6.4186903393419925
hospitālibus	hospitāla	12.676029420239502
hospiticīdīs	hospiticīdae	9.174168849258422
hostiīs	hostiae	6.991065997091937
hostīlitātibus	hostilitātēs	8.989752981338825
hostibus	hostēs	11.704962644114858
hūmānitātibus	humanitātēs	10.247886027340428
humerālibus	humerala	18.02282917065895
humerīs	humerō	10.338728557348077
humiditātibus	humiditātēs	6.469108882187356
humiliātiōnibus	humiliātiōnēs	10.52030618493518
humilitātibus	humilitātēs	6.003822184917226
hūmōribus	humōrēs	9.324812499136897
pīsīdīs	pisidae	8.55293185292976
humīs	humī	6.788530166668352
hyacinthīs	hyacinthō	10.675912863676785
hyaenīs	hyaenae	6.7615382263902575
hyalīs	hyalī	8.777432960632723
hybridīs	hybridae	5.613069039092807
hydrīs	hydrae	5.519848387266393
hydrargyrīs	hydrargyrō	12.520909934537485
hydraulīs	hydraulō	11.977737390247057
hydriīs	hydriae	7.140710024468717
hydrodendribus	hydrodendra	8.626241846415724
hydrogenīs	hydrogena	9.112383792528817
hydromelitibus	hydromela	18.806550140448962
hydromelitibus	hydromelita	8.29409820777073
hydrōpismīs	hydropismō	15.513649288433953
hyemibus	hyemēs	9.08219043930876
hȳlīs	hylae	8.886931365297642
hymenaeīs	hymenaeī	11.107865405356279
hymnīs	hymnō	9.189301279344363
hyperbolīs	hyperbolae	5.424162424093083
hypocaustīs	hypocausta	10.081136721244548
hypocaustīs	hypocausta	11.135914723447058
hypocrisibus	hypocrisēs	10.60343272233149
hypocritīs	hypocritae	11.367926622566301
hypogaeīs	hypogaea	9.590797836746788
hypotauriīs	hypotauria	8.743789775064215
hypothēcīs	hypothecae	10.688009557059559
hypothesibus	hypothesēs	12.822385157749522
hȳsōpīs	hysopa	15.200245593470754
iaceīs	iaceae	9.407999819668476
iactantiīs	iactantiae	7.296907806463423
iactātiōnibus	iactātiōnēs	10.54643106506262
iactātrīcibus	iactātrīcēs	9.938367560002348
iacturīs	iacturae	6.8087369095446775
iaculāmentīs	iaculāmenta	11.254572404405735
iaculātiōnibus	iaculātiōnēs	10.48832243201241
iaculātōribus	iaculātōrēs	8.741038188352832
iaculātrīcibus	iaculātrīcēs	10.086303007661854
iaculīs	iacula	6.483283828594722
iambicīs	iambicī	9.962709763349267
iambīs	iambō	8.465397091786144
iāniculīs	ianicula	11.056545419683971
iānitōribus	ianitōrēs	12.081626754939862
ianthidibus	ianthidēs	10.15250276538427
iānuārum	ianuae	10.231167403515428
īasiōnīs	iasiōnae	10.808119916939177
iaspachātīs	iaspachātae	13.602433500200277
iaspidibus	iaspidēs	11.045833824551664
iasponychibus	iaspōnychēs	13.982602836855222
iātraliptīs	iatraliptae	12.819893627724014
iātronīcīs	iatrōnicae	18.058876746121314
ībicibus	ibicēs	12.980539277181379
ibiscīs	ibisca	7.19067716931022
ibridīs	ibridae	5.394131793669658
īconibus	icōnēs	18.611099577618006
icosaēdrīs	icosaēdra	11.81604043401967
icterīs	icterī	9.312538624857552
ideīs	ideae	9.795735879029962
identitātibus	īdentitātēs	8.66088297605529
idiologīs	idiologō	15.460013376294228
idiōmatibus	idiōmata	15.218535326825076
idiōtīs	īdiōtae	6.445281736614561
īdōlatrīs	īdōlatrae	11.318619824396592
īdōlatrīīs	īdōlatriae	12.072787565037288
īdōlēīs	idōlea	11.553879184604739
īdōlīīs	idōlia	10.617018670454854
īdōlolatrīs	īdōlolatrae	10.853688091282947
īdōlolatrīs	īdōlolatrae	7.33790851259937
īdōlolatrīīs	īdōlolatrīae	10.283293316595064
īdōlīs	idōla	7.277282416136586
idōneitātibus	īdōneitātēs	9.863301169636543
iēiūnātiōnibus	iēiūnātiōnēs	9.984459862740778
iēiūniīs	iēiūnia	6.204512206837535
iēntāculīs	iēntācula	8.085276650526794
ientātiōnibus	iēntātiōnēs	11.098309300081382
ignāviīs	ignāviae	7.760004405834479
igniculīs	igniculī	11.592908224141866
ignibus	ignēs	9.821285549522145
ignītiōnibus	ignitiōnēs	10.798624844063738
ignōbilitātibus	ignōbilitātēs	8.242759869915972
ignōminiīs	ignōminiae	9.134999116155086
ignōrātiōnibus	ignōrātiōnēs	10.684146479479523
pūblīpōribus	publipōrēs	13.026678024013108
īlibus	ilia	17.311157893509517
īlicibus	ilicēs	15.73596406462093
īlicētīs	ilicēta	14.677174291751726
illātiōnibus	illātiōnēs	10.483616330698169
illecebrīs	illecebrae	7.075187429887592
illūminātiōnibus	illuminātiōnēs	10.830550691078543
illūsiōnibus	illusiōnēs	12.245541767628197
illusōribus	illusōrēs	11.071028477221262
illuviēbus	illuviēs	14.739742865611333
imāginātiōnibus	imāginātiōnēs	10.853465562942802
imāgunculīs	imāgunculae	9.967043251323048
imbēcillitātibus	imbecillitātēs	9.410911218486945
imbribus	imbrēs	12.118931622215314
imbibitiīs	imbibitia	7.882888977352195
imbricibus	imbricēs	9.048125359084224
imitāmentīs	imitāmenta	11.019061580131165
imitātiōnibus	imitātiōnēs	9.048403907486318
imitātōribus	imitātōrēs	6.530940857308451
imitātrīcibus	imitātrīcēs	8.188611438834187
immānitātibus	immānitātēs	6.189712932005932
immātūritātibus	immātūritātēs	7.850780864107946
immemorātiōnibus	immemorātiōnēs	8.682695079760379
immensitātibus	immensitātēs	5.767966041807085
immersiōnibus	immersiōnēs	9.601973329763041
imminūtiōnibus	imminūtiōnēs	8.90846463923981
immissiōnibus	immissiōnēs	10.651299772369725
quintiporibus	quintiporēs	7.777795502835943
immōbilitātibus	immobilitātēs	8.491155153667933
immoderātiōnibus	immoderātiōnēs	10.301499369172689
immolātiōnibus	immolātiōnēs	10.466309682868996
immortālitātibus	immortālitātēs	8.20843256461012
immunditiīs	immunditiae	8.829142761574985
immūnitātibus	immunitātēs	8.966696373092418
immūtābilitātibus	immūtābilitātēs	7.481422845366978
immūtātiōnibus	immūtātiōnēs	9.150940609354052
imparitātibus	imparitātēs	7.246023222192889
impatientiīs	impatientiae	10.284105419164916
impedīmentīs	impedimenta	13.686935416244978
impendiīs	impendia	6.947492165549193
impensīs	impensae	6.753690287296195
imperātōribus	imperātōrēs	7.342599699419225
imperfectiōnibus	imperfectiōnēs	10.217605092888334
imperītiīs	imperitiae	10.540057280115434
impertītiōnibus	impertītiōnēs	8.845692116010014
impetīginibus	impetīginēs	8.878862218436552
impetibus	impetūs	12.096085226832656
impietātibus	impietātēs	7.27633018612687
impiliīs	impilia	6.232747031575855
impinguatiōnibus	impīnguatiōnēs	12.32188974242672
implēmentīs	implēmenta	9.65192171374838
implicātiōnibus	implicātiōnēs	9.770247848502322
implōrātiōnibus	implōrātiōnēs	10.359686306855565
impluviōrum	impluvia	9.903094220280764
importantiīs	importantiae	9.765678177645896
importūnitātibus	importunitātēs	8.679619879629172
impossibilitātibus	impossibilitātēs	8.220155448116657
impotentiīs	impotentiae	9.355965144910442
imprecātiōnibus	imprecātiōnēs	9.664326831233438
impressiōnibus	impressiōnēs	10.46762035006941
improbātiōnibus	improbātiōnēs	10.997348597458767
improbitātibus	improbitātēs	7.1570862382650375
improperiīs	improperia	8.853215829622059
imprūdentiīs	imprūdentiae	9.482983630661693
impudentiīs	impudentiae	9.183563467328895
impudīcitiīs	impudicitiae	9.224374062905781
impulsiōnibus	impulsiōnēs	10.861654548548358
impulsōribus	impulsōrēs	9.537220378155325
impūnitātibus	impunitātēs	9.578226680107036
impūritātibus	impuritātēs	8.19786709014079
inaequālitātibus	inaequalitātēs	9.846866817642876
ināniloquiīs	inaniloquia	12.2752689537665
inbēcillitātibus	inbecillitātēs	9.766620279031486
incantamentīs	incantamenta	12.117083741893566
incantātiōnibus	incantātiōnēs	11.113770013743988
incantātōribus	incantātōrēs	9.004021502149044
incarcerātiōnibus	incārcerātiōnēs	11.079250959117417
incarnātiōnibus	incārnātiōnēs	11.32375832102798
incendiīs	incendia	6.509750677036209
incensiōnibus	incensiōnēs	10.606143164089872
incentōribus	incentōrēs	8.14599393401295
inceptiōnibus	inceptiōnēs	9.675961650104
inceptīs	incepta	8.849584472027345
incessibus	incessūs	8.502173228571337
incīlibus	incilia	18.769310008952743
incinerātiōnibus	incinerātiōnēs	10.738774986142289
incingulīs	incingula	7.951737221654184
incīsiōnibus	incīsiōnēs	11.640314222006964
incitabilitātibus	incitābilitātēs	10.77057526921999
incitābulīs	incitābula	7.61109726921859
incitāmentīs	incitāmenta	12.025989365807845
incitātiōnibus	incitātiōnēs	10.158416362695789
inclīnātiōnibus	inclīnātiōnēs	10.44835281031078
inclūsōribus	inclusōrēs	11.130655617460434
incōgitantiīs	incogitantiae	12.861778483196758
incolārum	incolae	6.188616283754527
incolātibus	incolātūs	11.562240667064543
incolumitātibus	incolumitātēs	7.558094172665733
incommēnsūrābilitātibus	incommenserābiliātēs	17.459067592672
incommōbilitātibus	incommobilitātēs	10.041976192812399
inconstantiīs	inconstantiae	10.95579662291857
incontinentiīs	incontinentiae	10.560727968540505
incorporātiōnibus	incorporātiōnēs	11.348463270882348
incorruptēlīs	incorruptēlae	11.484677814840325
incorruptibilitātibus	incorruptibilitātēs	10.995735742339093
incorruptiōnibus	incorruptiōnēs	10.61482553480164
incrēdulitātibus	incrēdulitātēs	7.487728670432261
incrēmentīs	incrēmenta	10.00436762572508
increpātiōnibus	increpātiōnēs	10.543307879220947
incrustātiōnibus	incrustātiōnēs	9.824791829551259
incubīs	incubī	9.941398605396898
incumulātiōnibus	incumulātiōnēs	9.671248494967585
incūnābulīs	incunābula	11.159431139072694
incūriīs	incuriae	11.520831246791204
incursātiōnibus	incursātiōnēs	9.621682146235685
incursiōnibus	incursiōnēs	10.2221722418343
indāgātiōnibus	indāgātiōnēs	10.941959392856916
indemnitātibus	indemnitātēs	6.311227907854118
indicātiōnibus	indicātiōnēs	10.031201220998241
indicātōribus	indicātōrēs	8.04312496719649
indicātūrīs	indicātūrae	11.288346000670572
indicīnīs	indicinae	8.171797581147985
indiciīs	indicia	5.097688036501495
indictiōnibus	indictiōnēs	9.466985526062672
indiculīs	indiculī	11.714571553507994
indifferentiīs	indifferentiae	9.964195860471591
indigentiīs	indigentiae	9.059913485308243
indignātiōnibus	indignātiōnēs	10.077178698485568
indignitātibus	indignitātēs	6.97320187193327
indīligentiīs	indiligentiae	14.111898883071717
inditiōnibus	inditiōnēs	8.76778168361136
inditōribus	inditōrēs	8.059285416528837
indiīs	india	7.2828835787786375
indolentiīs	indōlentiae	10.56099998710306
indolibus	indōlēs	11.470972571491075
indūciīs	induciae	10.730101075889252
inductiōnibus	inductiōnēs	9.921493576794774
indulgentiīs	indulgentiae	9.839642054623255
indūmentīs	indūmenta	10.643081978130795
indūrātiōnibus	indūrātiōnēs	10.900450903226442
indūsiariīs	indusiariī	11.785009389070183
indūsiīs	indusia	6.35680572473575
industriīs	industriae	9.528095689602196
indūtiīs	indūtiae	8.005581797075138
inēbriātiōnibus	inebriātiōnēs	12.354853942113778
ineptiīs	ineptiae	7.830098640552023
ineptitūdinibus	ineptitūdinēs	9.895055468456121
inertiīs	inertiae	7.2860504027275965
inērudītiōnibus	ineruditiōnēs	13.579975372306308
infacētiīs	infācētiae	10.188148597922918
īnfāmiīs	infāmiae	9.962155782117406
īnfantiīs	infantiae	9.839575865173174
īnfanticīdīs	infanticīdae	11.062505667408914
īnfanticīdiīs	infanticīs	15.409524837587014
īnfantulīs	infantulae	10.02845960014929
īnfantulīs	infantulī	13.057159431407854
infectiōnibus	infectiōnēs	10.427175661902766
īnfēlīcitātibus	infelicitātēs	17.02513753797939
inferiīs	inferiae	7.8968121943944425
inficētiīs	inficētiae	9.696455775399954
īnfidēlitātibus	infīdelitātēs	13.72137244447913
īnfīnītīs	infinita	14.818797259829807
infirmātiōnibus	infirmātiōnēs	10.681936912670835
īnfirmitātibus	infirmitātēs	8.675714985134618
īnflammātiōnibus	inflāmmātiōnēs	12.56419821419422
īnflātiōnibus	inflātiōnēs	11.83944492920807
inflectiōnibus	inflectiōnēs	11.459027447761628
inflexiōnibus	inflexiōnēs	11.635158711870645
īnfluentiīs	influentiae	8.733042683223175
īnfluxīs	influxī	10.68074699020326
īnfōrmātiōnibus	infōrmātiōnēs	14.064915578172076
īnfortūniīs	infōrtunia	14.744965179170322
īnfrīgidātiōnibus	infrīgidātiōnēs	11.914278718843434
infulīs	infulae	7.217079131569335
īnfundibulīs	infundibula	10.178976166333086
īnfūsiōnibus	infusiōnēs	14.775090741034433
ingenuitātibus	ingenuitātēs	6.920278781755769
ingrātitūdinibus	ingrātitūdinēs	9.500254086048699
ingressiōnibus	ingressiōnēs	10.85369113165325
inguinibus	inguina	16.819006982848805
inhabilitātibus	inhabilitātēs	6.872030063881539
inhabitātiōnibus	inhabitātiōnēs	10.367981623543756
inhabitātōribus	inhabitātōrēs	10.39709167953606
inhibitiōnibus	inhibitiōnēs	9.532687231841692
inhonōrātiōnibus	inhonorātiōnēs	12.304245767782959
inhospitālitātibus	inhospitālitātēs	9.869914180490014
inhūmānitātibus	inhūmānitātēs	6.998061433314433
iniectiōnibus	iniectiōnēs	9.47766121763948
inimīcitiīs	inimicitiae	10.42222790975211
inīquitātibus	iniquitātēs	10.940738428136683
initiātiōnibus	initiātiōnēs	9.627107416967533
initiīs	initia	5.42396214598557
initibus	initūs	9.42487943942615
iniūcunditātibus	iniūcunditātēs	9.064072831115482
iniunctiōnibus	iniūnctiōnēs	10.831066498658629
iniūriīs	iniūriae	7.361528865680157
iniūstitiīs	iniūstitiae	8.073027484424529
injectiōnibus	injectiōnēs	9.581103618671023
iniūcunditātibus	injūcunditātēs	14.938186708828653
injunctiōnibus	injunctiōnēs	10.422899866748821
injūstitiīs	injūstitiae	8.319465060789298
inlecebrīs	inlecebrae	6.617322576112201
inlūminātiōnibus	inluminātiōnēs	11.31273700590782
inlusiōnibus	inlusiōnēs	10.833893823463654
inlusōribus	inlusōrēs	9.765465659493202
inluviēbus	inluviēs	14.70641840627286
inmānitātibus	inmānitātēs	6.5529937230876385
inmemorātiōnibus	inmemorātiōnēs	8.836406536063805
inmissiōnibus	inmissiōnēs	10.39187571437651
inmōbilitātibus	inmobilitātēs	7.965021255300144
inmortālitātibus	inmortālitātēs	8.275440957853789
inmunditiīs	inmunditiae	8.655285286018625
inmūnitātibus	inmunitātēs	10.036007564582178
inmūtātiōnibus	inmūtātiōnēs	8.785457004041291
innocentiīs	innocentiae	10.219126054724256
innovātiōnibus	innōvātiōnēs	11.802036042140571
inoboedientiīs	inoboedientiae	10.409505177398387
inobservantiīs	inobservantiae	10.898565909379613
inoculātiōnibus	inoculātiōnēs	11.001268950326448
inopiīs	inopiae	8.53180461053853
inordinātiōnibus	inōrdinātiōnēs	11.64037042405971
inpedīmentīs	inpedimenta	12.95049875458426
inpendiīs	inpendia	6.822731473999738
inperītiīs	inperitiae	10.10032690043954
inpetīginibus	inpetīginēs	8.573769359274593
inplicātiōnibus	inplicātiōnēs	9.964585282095868
inpotentiīs	inpotentiae	9.903392917582096
inprecātiōnibus	inprecātiōnēs	9.767988210366411
inprobātiōnibus	inprobātiōnēs	11.226427595892346
inprobitātibus	inprobitātēs	7.4802342303264595
inproperiīs	inproperia	8.728233939076745
inprūdentiīs	inprudentiae	10.514864173240767
inpudentiīs	inpudentiae	9.138894614071432
inpudīcitiīs	inpudicitiae	9.141520677283097
inpulsiōnibus	inpulsiōnēs	10.549571532214259
inpūnitātibus	inpunitātēs	9.842229610909271
inpūritātibus	inpuritātēs	8.128220315811632
inquiētūdinibus	inquiētūdinēs	9.407684184297977
inquilinīs	inquilinae	7.959029372230361
inquināmentīs	inquināmenta	12.332018985912214
inquinātiōnibus	inquinātiōnēs	9.928300758444948
inquīsītiōnibus	inquisītiōnēs	12.344923974022777
inquīsītōribus	inquisītōrēs	10.779470728237357
inreverentiīs	inreverentiae	10.32425760152546
inrigātiōnibus	inrigātiōnēs	10.469020727061661
inrīsiōnibus	inrisiōnēs	12.23035101641426
inrītātiōnibus	inrītātiōnēs	9.964397869909817
inrītātōribus	inrītātōrēs	7.825756344253023
inrītātrīcibus	inrītātrīcēs	9.466095100199027
inrogātiōnibus	inrogātiōnēs	10.844508911950243
inruptiōnibus	inruptiōnēs	9.209600387047203
īnsāniārum	insaniae	10.418723500659326
īnsapientiīs	insapientiae	11.90043082703778
īnscītiīs	īnscitiae	9.246733597725324
īnscrīptiōnibus	īnscrīptiōnēs	11.077528802990855
īnsectātiōnibus	insectātiōnēs	12.823686410227765
īnsertiōnibus	insertiōnēs	12.706614628677471
īnsidiīs	insidiae	8.024163723846868
īnsidiātōribus	insidiātōrēs	9.05275514328605
īnsidiātrīcibus	insidiātrīcēs	10.977403495564886
īnsignibus	insignia	19.752740156260188
īnsignītōribus	insignitōrēs	10.50234083646319
īnsimulātiōnibus	insimulātiōnēs	10.642617569686081
īnsinuātiōnibus	insinuātiōnēs	12.03305432798743
īnsinuātōribus	insinuātōrēs	10.19191435087123
īnsinuātrīcibus	insinuātrīcēs	11.975117134441916
īnsipientiīs	insipientiae	10.125525056717379
īnsitiōnibus	insitiōnēs	10.009599083625176
īnsōlātiōnibus	insōlātiōnēs	14.018628889791671
īnsolentiīs	insōlentiae	13.52211906831917
insomnietātibus	insōmnietātēs	10.47846565371401
īnspectiōnibus	inspectiōnēs	11.600415594792139
īnspīrātiōnibus	inspīrātiōnēs	11.809922090267946
īnstabilitātibus	īnstabilitātēs	7.241662308390005
īnstantiīs	īnstantiae	7.444835527057876
īnstaurātiōnibus	īnstaurātiōnēs	10.56017460628209
instimulātōribus	īnstimulātōrēs	11.653937769231561
īnstitīs	īnstitae	7.6224318260337895
īnstitōribus	īnstitōrēs	7.584144805256983
īnstitūtiōnibus	īnstitūtiōnēs	9.85446253511509
īnstitūtōribus	īnstitūtōrēs	8.731722555994565
īnstitūtīs	īnstitūta	9.349590054769578
īnstructiōnibus	īnstructiōnēs	10.204209254553007
īnstructōribus	īnstructōrēs	8.884176320645565
īnstructūrīs	īnstructūrae	11.448204223457651
īnstrūmentīs	īnstrumenta	12.579227111313685
īnsulāriīs	insulāriī	12.709227132241722
insulsitātibus	insulsitātēs	7.258680933437063
īnsurrectiōnibus	insurrectiōnēs	12.88019322136688
integimentīs	integimenta	12.138599587768113
integralitātibus	integralitātēs	7.00787277585755
integrātiōnibus	integrātiōnēs	9.63398160593556
integritātibus	integritātēs	6.478871105111466
integritūdinibus	integritūdinēs	9.76005591930334
integumentīs	integumenta	12.08976254913091
intellectiōnibus	intellectiōnēs	9.826082857739493
intellegentiīs	intellegentiae	9.71633676698184
intelligentiīs	intelligentiae	9.454923815430448
intemperantiīs	intemperantiae	9.954877062991727
intempestīvitātibus	intempestīvitātēs	8.201074173153756
intensiōnibus	intensiōnēs	10.284982766574103
intensitātibus	intensitātēs	6.184669626665709
intentiōnibus	intentiōnēs	9.422709986223708
intercapēdinibus	intercapēdinēs	9.228915807507292
interceptiōnibus	interceptiōnēs	9.414703938700768
intercessiōnibus	intercessiōnēs	10.115469702437622
intercessōribus	intercessōrēs	8.00355695165672
intercolumniīs	intercolumnia	10.354662230154645
interdictiōnibus	interdictiōnēs	9.845301471862058
interdīctīs	interdicta	11.313617590079048
interfātiōnibus	interfātiōnēs	9.897930562230385
interfectiōnibus	interfectiōnēs	9.980973107165482
interfectōribus	interfectōrēs	8.292809798940652
interfectrīcibus	interfectrīcēs	9.83907901773091
interiectiōnēs	interiectiōnēs	0.5868139015410634
interiectūrīs	interiectūrae	11.60616704313179
interitiōnibus	interitiōnēs	8.655569340069633
interitibus	interitūs	9.383560600581404
interjectiōnibus	interjectiōnēs	9.615822635337281
interjectūrīs	interjectūrae	11.435988182734945
