Correct Form	Predicted Form	Surprisal
hūmānitātī	humānitātem	9.81322958561941
humerālī	humerālis	4.9867430725789745
humerō	humerī	2.491085946578096
humiditātī	humiditātem	8.177289799816208
humiliātiōnī	humiliātiōnis	5.844471834014257
humilitātī	humilitātem	7.813997690940596
hūmōrī	humōrem	6.548541577222295
pīsīdae	pisidae	4.327580197212228
humō	humī	2.7889009508580784
hyacinthō	hyacinthī	3.6023900119580503
hyaenae	hyaenae	0.4382094779284671
hyalō	hyalus	3.2614725700987037
hybridae	hybridae	0.37132515678058553
hydrae	hydrae	0.8695298502007063
hydrargyrō	hydrargyrī	4.5411336586385005
hydraulō	hydraulī	2.47262797707117
hydriae	hydriae	1.0814140837555897
hydrodendrī	hydrodendrō	5.519478170372167
hydrogenō	hydrogenī	2.2528020990612276
hydromelitī	hydromelititititititititititi	5.097914376772678
hydromelitī	hydromelitis	6.422384028326633
hydrōpismō	hydropismī	7.22269102890823
hyemī	hyemis	7.381472710650996
hȳlae	hylēs	13.770002568940981
hymenaeō	hymenaeī	5.8946867589547765
hymnō	hymnī	2.9337839953950606
hyperbolae	hyperbole	7.607434822155483
hypocaustō	hypocaustō	0.6491730557245319
hypocaustō	hypocaustī	6.6975302924911375
hypocrisī	hypocrisis	4.251503239807789
hypocritae	hypocritae	0.639700547017128
hypogaeō	hypogaeī	6.390811554156244
hypotauriō	hypotauriī	5.674376048016711
hypothēcae	hypothecae	2.7891922648123
hypothesī	hypothesis	6.696018946560798
hȳsōpō	hysopum	10.915012136618316
iaceae	iaceae	0.5566730389400618
iactantiae	iactantiae	1.4247696583042853
iactātiōnī	iactātiōnis	4.450428129501233
iactātrīcī	iactātrīcis	4.1217366728014895
iacturae	iacturae	1.317561812553322
iaculāmentō	iaculāmentī	6.763405684934696
iaculātiōnī	iaculātiōnis	6.08414021320641
iaculātōrī	iaculātōrem	6.216362404142274
iaculātrīcī	iaculātrīcis	5.569990604970371
iaculō	iaculī	2.0299605861655436
iambicō	iambicī	3.8977263295819284
iambō	iambī	3.362338130711578
iāniculō	ianiculō	3.801438992639305
iānitōrī	ianitōrem	8.432983227812656
ianthidī	ianthidis	6.845624177600257
iānuae	ianuae	3.261091152089648
īasiōnae	iasiōnēs	13.123015204328112
iaspachātae	iaspachātē	2.6788093678733276
iaspidī	iaspidis	8.554865046055056
iasponychī	iasponyx	4.232941064285114
iātraliptae	iatraliptae	3.3461269361068844
iātronīcae	iatronīcē	8.01661496701854
ībicī	ibicis	13.382687667704886
ibiscō	ibiscī	5.030765664589126
ibridae	ibridae	0.413763333013776
īconī	icontis	8.566004900378175
icosaēdrō	icosaedrī	5.488061723848659
icterō	icterī	3.167237925459631
ideae	ideae	1.2100189197808504
identitātī	identitātem	10.05932471936103
idiologō	idiōlogī	4.461370354376413
idiōmatī	idiōmatis	7.674772373400629
idiōtae	idiōtae	1.1085409242514288
īdōlatrae	idōlātrae	7.982394600578118
īdōlatrīae	idōlātrīae	8.149996193998959
īdōlēō	idōlēī	12.424473603547085
īdōlīō	idōliī	11.776383431104477
īdōlolatrae	idōlolātrae	6.425801338904421
īdōlolatrae	idōlolatrē	10.018934735839139
īdōlolatrīae	idōlolātrīae	6.6930912619427545
īdōlō	idōlum	8.645776279910933
idōneitātī	idōneitātem	9.63656753138639
iēiūnātiōnī	iēiūnātiōnis	6.194525006671029
iēiūniō	iēiūniī	4.941118814749643
iēntāculō	iēntāculō	1.578799987815728
ientātiōnī	iēntātiōnis	6.494731145900005
ignāviae	ignāviae	0.22706666779413354
igniculō	igniculī	1.7009842248007772
ignī	ignis	6.458577102283016
ignītiōnī	ignitiōnis	7.5276798109625815
ignōbilitātī	ignōbilitātem	10.26145714231643
ignōminiae	ignōminiae	0.31861173978541046
ignōrātiōnī	ignōrātiōnis	6.67612816775727
pūblīpōrī	pūblipōre	4.9982353873347165
īlī	ilis	7.820333815659978
īlicī	ilicis	12.027603021007963
īlicētō	ilicētī	9.238803298445418
illātiōnī	illātiōnis	3.202880601165816
illecebrae	illecebrae	0.4550299012771575
illūminātiōnī	illūminātiōnis	7.929237286251009
illūsiōnī	illūsiōnis	6.989221862488193
illusōrī	illūsōris	10.727317010048864
illuviēī	illuviēī	1.5353314655949362
imāginātiōnī	imāginātiōnis	5.92235942913976
imāgunculae	imāgunculae	0.2752271586796269
imbēcillitātī	imbecillitātem	13.764579641348973
imbrī	imbreris	2.6285299367737025
imbibitiō	imbibitiī	6.19529343645263
imbricī	imbricis	9.872909200316826
imitāmentō	imitāmentī	7.7265468173827685
imitātiōnī	imitātiōnis	6.621449122735612
imitātōrī	imitātōrem	6.653982405040551
imitātrīcī	imitātrīcis	4.34675969019645
immānitātī	immānitātem	10.359416766979848
immātūritātī	immātūritātem	9.126813777356801
immemorātiōnī	immemorātiōnis	7.813378292949437
immensitātī	immensitātem	10.810994042345555
immersiōnī	immersiōnis	7.331575453528785
imminūtiōnī	imminūtiōnis	7.4651390542076115
immissiōnī	immissiōnis	6.987487897305982
quintiporī	quintiporis	2.854794672734215
immōbilitātī	immobilitātem	12.268453716958902
immoderātiōnī	immoderātiōnis	8.397529886299708
immolātiōnī	immolātiōnis	6.356857715501974
immortālitātī	immortālitātem	9.666916651427528
immunditiae	immunditiā	2.212579438699322
immūnitātī	immunitātem	12.131404895677406
immūtābilitātī	immūtābilitātem	8.577782523370843
immūtātiōnī	immūtātiōnis	8.683759326861946
imparitātī	impāritātem	10.44092551185895
impatientiae	impātientiae	1.6126175947865704
impedīmentō	impedīmentī	7.057257282704086
impendiō	impendiī	4.9765141301904805
impensae	impensae	1.0971431215293705
imperātōrī	imperātōrem	5.727583216470521
imperfectiōnī	imperfectiōnis	6.889424486624193
imperītiae	imperītiae	1.1764959727588575
impertītiōnī	impertitiōnis	9.60183941739706
impetīginī	impetīginis	6.385429435089463
impetuī	impetus	10.64353394912905
impietātī	impietātem	8.835785570496228
impiliō	impiliī	3.7908622946288233
impinguatiōnī	impinguātiōnis	11.262244084660779
implēmentō	implēmentī	6.259675013025117
implicātiōnī	implicātiōnis	7.131618673251069
implōrātiōnī	implorātiōnis	8.347907079411016
impluviī	implūviī	1.305455341054767
importantiae	importāntiae	2.7028351216431474
importūnitātī	importūnitātem	9.743844226519286
impossibilitātī	impossibilitātem	7.942200223413238
impotentiae	impotentiae	0.6977538723513135
imprecātiōnī	imprecātiōnis	7.377775329434371
impressiōnī	impressiōnis	7.499415086203953
improbātiōnī	improbātiōnis	5.865449133249058
improbitātī	improbitātem	9.390848094502871
improperiō	improperiī	5.574650104896136
imprūdentiae	imprūnentiae	2.759477877196332
impudentiae	impudentiae	0.5089756582892733
impudīcitiae	impudicitiae	2.4731116913462756
impulsiōnī	impulsiōnis	7.620051844725822
impulsōrī	impulsōrem	8.688577272407201
impūnitātī	impunitātem	13.642681428718788
impūritātī	impuritātem	12.58670859754784
inaequālitātī	ināequālitātem	12.273949119433382
ināniloquiō	ināniloquiī	6.938622674511862
inbēcillitātī	inbecillitātem	14.29486377943249
incantamentō	incantāmentī	9.672442395367398
incantātiōnī	incantātiōnis	5.618083937795973
incantātōrī	incantātōrem	4.789746263506004
incarcerātiōnī	incārcerātiōnis	9.286463428958086
incarnātiōnī	incārnātiōnis	7.849564044347062
incendiō	incendiī	5.114289696561173
incensiōnī	incensiōnis	5.669437543168897
incentōrī	incentōrem	6.6871268367467565
inceptiōne	inceptiōnis	3.4880766479909653
inceptō	inceptī	2.326478971313918
incessuī	incessūs	11.291005489969393
incīlī	incilis	6.550246841201442
incinerātiōnī	incinerātiōnis	7.116207867835101
incingulō	incingulī	2.2122327277320437
incīsiōnī	incisiōnis	9.168335516675143
incitabilitātī	incitābilitātem	14.23177049541846
incitābulō	incitābulī	1.5208311905589653
incitāmentō	incitāmentī	7.409937924618134
incitātiōnī	incitātiōnis	5.672219920714724
inclīnātiōnī	inclinātiōnis	6.860264075832674
inclūsōrī	inclūsōris	8.739331375312759
incōgitantiae	incogitāntiae	7.923943091620458
incolae	incolae	0.24417360498046037
incolātuī	incolātūs	14.068499718545354
incolumitātī	incolūmitātem	11.73385725447406
incommēnsūrābilitātī	incommensūrābilitā	20.77973235688114
incommōbilitātī	incommobilitāte	10.835243723202439
inconstantiae	inconstantiae	0.4183481905274675
incontinentiae	incontinentiae	0.6609062538627768
incorporātiōnī	incorporātiōnis	7.609373083272658
incorruptēlae	incorruptelae	2.5375765440257965
incorruptibilitātī	incorruptibilitātem	7.530005302141944
incorruptiōnī	incorruptiōnis	6.795812385127647
incrēdulitātī	incrēdulitātem	10.698740224899666
incrēmentō	incrēmentī	4.999770484602777
increpātiōnī	incrēpātiōnis	8.77471101321862
incrustātiōnī	incrūstātiōnis	9.983696879197623
incubō	incubī	4.86773832362087
incumulātiōnī	incūmulātiōnis	9.094718113801719
incūnābulō	incunābulī	3.064234024412144
incūriae	incūriae	1.2880180717911571
incursātiōnī	incūrsātiōnis	9.43856240930154
incursiōnī	incūrsiōnis	9.540823769173585
indāgātiōnī	indāgātiōnis	4.119888019073187
indemnitātī	indemnitātem	9.708435593129252
indicātiōnī	indicātiōnis	5.369437804496556
indicātōrī	indicātōrem	6.305540413650306
indicātūrae	indicātūrae	0.27977587618988764
indicīnae	indicinae	1.342436498249299
indiciō	indiciī	3.8727488881268073
indictiōnī	indictiōnis	5.424720777955372
indiculō	indiculī	1.7948027897764405
indifferentiae	indifferentiae	0.49847910599419265
indigentiae	indigentiae	0.49298252713197144
indignātiōnī	indignātiōnis	5.872806818425488
indignitātī	indignitātem	9.955426597425685
indīligentiae	indiligentiae	4.712838138068037
inditiōnī	inditiōnis	3.493928040144965
inditōrī	inditōrem	4.970345397370693
indiō	indiī	4.31290573021397
indolentiae	indolentiae	0.6155821900829324
indolī	indoles	7.525394182521268
indūciae	induciae	1.880607604412944
inductiōnī	inductiōnis	6.693242986744735
indulgentiae	indulgentiae	0.5904097554594046
indūmentō	indūmentī	5.098684404132655
indūrātiōnī	indurātiōnis	7.815491774559632
indūsiariō	indusiāriī	11.24927880128962
indūsiō	indusiī	5.309504893695703
industriae	industriae	1.4158450780905696
indūtiae	indūtiae	0.49764600532944314
inēbriātiōnī	inebriātiōnis	8.296839425172948
ineptiae	ineptiae	0.540599386265967
ineptitūdinī	ineptitūdinis	10.103836402195157
inertiae	inertiae	0.5689317151409341
inērudītiōnī	ineruditiōnis	11.495199506820427
infacētiae	infacetiae	5.26449067388603
īnfāmiae	infāmiae	6.139550391817465
īnfantiae	infantiae	5.450888892344665
īnfanticīdae	infanticīdae	5.516507712491148
īnfanticīdiō	infanticīdiī	15.328983626641275
īnfantulae	infantulae	5.548826966449269
īnfantulō	infantulī	7.550816327384382
infectiōnī	infectiōnis	5.530276823599706
īnfēlīcitātī	infelicitātem	22.940162765447894
inferiae	inferiae	0.7902436015137937
inficētiae	inficētiae	1.3245769721324905
īnfidēlitātī	infidelitātem	20.328593830590762
īnfīnītō	infinitī	12.549851842733915
infirmātiōnī	infirmātiōnis	7.648889647203646
īnfirmitātī	infirmitātem	15.498660270219261
īnflammātiōnī	inflāmmātiōnis	16.519233037900392
īnflātiōnī	inflātiōnis	9.663578915209655
inflectiōnī	inflēctiōnis	7.239393492141971
inflexiōnī	inflēxiōnis	7.096486489434028
īnfluentiae	influentiae	5.464790272282698
īnfluxō	influxō	6.417418187018484
īnfōrmātiōnī	informātiōnis	15.491269433598859
īnfortūniō	infortūniī	11.595382370214793
īnfrīgidātiōnī	infrigidātiōnis	14.459627349357106
infulae	infulae	0.18807567593466956
īnfundibulō	infundibulī	7.338841295553721
īnfūsiōnī	infūsiōnis	11.618161616206635
ingenuitātī	ingenuitātem	9.208952487548231
ingrātitūdinī	ingrātitūdinis	9.485841511152103
ingressiōnī	ingressiōnis	5.996529885873315
inguinī	inguintis	9.599442463702871
inhabilitātī	inhabilitātem	9.662484116495762
inhabitātiōnī	inhabitātiōnis	6.849696466068394
inhabitātōrī	inhabitātōris	4.320364313427831
inhibitiōnī	inhibitiōnis	6.366808555496391
inhonōrātiōnī	inhonorātiōnis	9.990537489616145
inhospitālitātī	inhospitālitāte	7.791753818331927
inhūmānitātī	inhūmānitātem	9.67617013544077
iniectiōnī	iniectiōnis	4.6806569246109575
inimīcitiā	inimicitiā	2.7855579530150862
inīquitātī	iniquitātem	13.2850937115727
initiātiōnī	initiātiōnis	7.088549111591419
initiō	initiī	3.2552200160134817
inituī	initūs	9.82083392929053
iniūcunditātī	iniūcunditātem	10.44014908861027
iniunctiōnī	iniūnctiōnis	8.86085990988795
iniūriae	iniūriae	0.8138555213809013
iniūstitiae	iniūstitiae	1.1364551631340873
injectiōnī	injectiōnis	5.269253630824096
iniūcunditātī	injūcunditātem	12.68365451696809
injunctiōnī	injunctiōnis	8.797434233769309
injūstitiae	injūstitiae	1.4855070450284984
inlecebrae	inlecebrae	0.3460671898719738
inlūminātiōnī	inlūminātiōnis	7.784942622332892
inlusiōnī	inlusiōnis	7.159210629979498
inlusōrī	inlusōris	8.41678948254048
inluviēī	inluviēī	1.2779908143274952
inmānitātī	inmānitātem	10.493378922968986
inmemorātiōnī	inmemorātiōnis	7.340556078209374
inmissiōnī	inmissiōnis	6.506351503223414
inmōbilitātī	inmobilitātem	12.239904332629521
inmortālitātī	inmortālitātem	9.906326697971053
inmunditiae	inmunditiā	1.8342355239219614
inmūnitātī	inmunitātem	12.38399181177374
inmūtātiōnī	inmūtātiōnis	8.399185007871893
innocentiae	innocentiae	0.9571913834370207
innovātiōnī	innōvātiōnis	6.526358501832874
inoboedientiae	inoboedientiae	0.795786535301886
inobservantiae	inobservantiae	0.969564305676613
inoculātiōnī	inoculātiōnis	6.856024855374926
inopiae	inopiae	1.288809646750451
inordinātiōnī	inordinātiōnis	7.150678699580567
inpedīmentō	inpedīmentī	6.79860745032056
inpendiō	inpendiī	4.547136836292339
inperītiae	inperītiae	0.9403346760373097
inpetīginī	inpetīginis	5.824862709661829
inplicātiōnī	inplicātiōnis	6.598971844363405
inpotentiae	inpotentiae	0.5148916713587823
inprecātiōnī	inprecātiōnis	7.191979397101022
inprobātiōnī	inprobātiōnis	5.623971781235014
inprobitātī	inprobitātem	9.02452855235606
inproperiō	inproperiī	5.748696225197818
inprūdentiae	inprūdentiae	0.6000660892459564
inpudentiae	inpudentiae	0.5079723089220352
inpudīcitiae	inpudicitiae	2.292825209799048
inpulsiōnī	inpulsiōnis	7.152477639012432
inpūnitātī	inpunitātem	13.458730997735984
inpūritātī	inpuritātem	11.30123979846394
inquiētūdinī	inquiētūdinis	12.210813781723118
inquilinae	inquilinae	0.6833589323214255
inquināmentō	inquināmentī	8.157177593762754
inquinātiōnī	inquinātiōnis	6.46178017031707
inquīsītiōnī	inquisītiōnis	11.327353877430141
inquīsītōrī	inquisītōris	9.97924899127247
inreverentiae	inreverentiae	1.059382010781519
inrigātiōnī	inrigātiōnis	5.721822523406445
inrīsiōnī	inrisiōnis	8.326767486752942
inrītātiōnī	inritātiōnis	9.134378146599374
inrītātōrī	inritātōrem	8.560818564491
inrītātrīcī	inritātrīcis	7.220309047016144
inrogātiōnī	inrogātiōnis	4.350472907353833
inruptiōnī	inruptiōnis	6.4396356165234465
īnsāniae	insaniae	9.244056789437309
īnsapientiae	insapientiae	5.668890154105611
īnscītiae	inscitiae	8.156825761558139
īnscrīptiōnī	inscriptiōnis	13.180862805442302
īnsectātiōnī	insectātiōnis	11.750792811641986
īnsertiōnī	insertiōnis	10.906354400802229
īnsidiae	insidiae	5.085350074921735
īnsidiātōrī	insidiātōrem	10.891912564147788
īnsidiātrīcī	insidiātrīcis	9.372211925161537
īnsignī	insigne	11.55593373949523
īnsignītōrī	insignitōris	15.869697666305001
īnsimulātiōnī	insimulātiōnis	12.702487452083005
īnsinuātiōnī	insinuātiōnis	12.318680362424857
īnsinuātōrī	insinuātōris	12.647878867384861
īnsinuātrīcī	insinuātrīcis	10.28391261343495
īnsipientiae	insipientiae	5.201879801352334
īnsitiōnī	insitiōnis	9.454754234415304
īnsōlātiōnī	insolātiōnis	12.565877276967512
īnsolentiae	insolentiae	5.490447976728319
insomnietātī	insomnietātem	8.479654253533226
īnspectiōnī	inspectiōnis	12.328575939249276
īnspīrātiōnī	inspirātiōnis	13.465472699455859
īnstabilitātī	instabilitātem	14.70590758306571
īnstantiae	instantiae	5.285167827831174
īnstaurātiōnī	instaurātiōnis	12.201855800598423
instimulātōrī	instimulātōris	7.545862941711675
īnstitae	institae	5.0673670435280656
īnstitōrī	institōrem	10.958959707080794
īnstitūtiōnī	institūtiōnis	13.726412374066967
īnstitūtōrī	institūtōris	12.629012956685756
īnstitūtō	institūtūm	8.099793220059382
īnstructiōnī	instructiōnis	13.099408448475515
īnstructōrī	instructōris	13.141226925057708
īnstructūrae	instructūrae	5.460588822737918
īnstrūmentō	instrumentī	12.436055273159582
īnsulāriō	insulāriī	9.84030680806245
insulsitātī	insulsitātem	10.584581893977884
īnsurrectiōnī	insurrectiōnis	13.395620414972655
integimentō	integimentī	7.167404606329001
integralitātī	integralitātem	11.535060762553258
integrātiōnī	integrātiōnis	5.179054404350609
integritāte	integritātem	0.37207553882035427
integritūdinī	integritūdinis	9.897897802955413
integumentō	integumentī	5.737778947521292
intellectiōnī	intellectiōnis	6.535961220441095
intellegentiae	intellegentiae	0.3210218015083228
intelligentiae	intelligentiae	0.47841260737914126
intemperantiae	intemperāntiae	3.9276684528012993
intempestīvitātī	intempestivitātem	10.17030541952954
intensiōnī	intensiōnis	5.629264948162017
intensitātī	intensitātem	10.08921668621042
intentiōnī	intentiōnis	4.288593668868998
intercapēdinī	intercapedinis	14.993576929788105
interceptiōnī	interceptiōnis	6.027241681982559
intercessiōnī	intercessiōnis	5.436890321987448
intercessōrī	intercessōris	5.912147873539652
intercolumniō	intercolūmniī	8.782572632326264
interdictiōnī	interdictiōnis	6.742060502754612
interdīctō	interdictī	6.803053784147778
interfātiōnī	interfātiōnis	6.40644377750391
interfectiōnī	interfectiōnis	6.911085540385102
interfectōrī	interfectōrem	7.444497279997449
interfectrīcī	interfectrīcis	5.760490725057025
interiectiōnem	interiectiōnis	4.156497185205808
interiectūrae	interiectūrae	0.8620251847132749
interitiōnī	interitiōnis	5.678140733660257
interituī	interitūs	15.566876611002954
interjectiōnī	interjectiōnis	6.33393770749899
interjectūrae	interjectūrae	0.48379579588072374
intermissiōnī	intermissiōnis	5.822318436796195
internecīdae	internecidae	2.2033059261739254
interneciōnī	interneciōnis	6.311738983480609
internexuī	internexūs	17.623717605150887
interniciōnī	interniciōnis	6.542402830484207
interpellātiōnī	interpellātiōnis	8.10193029296488
interpellātōrī	interpellātōris	5.873572092235463
interpositiōnī	interpositiōnis	8.648820729981253
interpretī	interpres	10.593651323768427
interpretātiōnī	interpretātiōnis	7.014969111736605
interpunctiōnī	interpunctiōnis	9.3154620190071
interrēgnō	interregnī	8.149780578443824
interrētī	interretis	8.81242411722451
interrogāmentō	interrogāmentī	6.812467385898344
interrogātiōnī	interrogātiōnis	5.29493000626735
interrogātiunculae	interrogātiunculae	1.1350725314428018
interrogātōrī	interrogātōrem	5.592163249881651
interruptiōnī	interruptiōnis	6.915784158882161
intersectiōnī	intersectiōnis	7.0248340189646115
interstitiōnī	interstitiōnis	7.731358900484338
interstitiō	interstitiī	6.021854176769921
intertrīmentō	intertrimentī	9.250343355084624
interturbātiōnī	intertūrbātiōnis	10.535856648770277
intervallō	intervallī	3.0603172484679817
interventuī	interventūs	16.289706876814307
intibō	intibī	4.958897189615527
intolerantiae	intolerantiae	1.0939689384997564
intribūtiōnī	intribūtiōnis	6.820226250871201
intrōductīōnī	introductiōnis	17.21639572220738
introituī	introitūs	12.781212920206599
intubō	intubī	4.914400659108651
